GeoLon(deg),GeoLat(deg),Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,source
99.39,1.49,41433,1430312831,0.177,0.03,1.770e-1+/-3.000e-2,478.97,17.01,4.116,17.01+/-4.116,150429.15071,0,agile
16.42,2.39,41436,1430323551,0.045,0.012,4.500e-2+/-1.200e-2,481.54,5.99,2.443,5.99+/-2.443,150429.18055,3,agile
16.42,2.39,41436,1430323551,0.076,0.012,7.600e-2+/-1.200e-2,481.54,20.89,4.573,20.89+/-4.573,150429.18055,2,agile
110.53,0.08,41442,1430361475,0.032,0.007,3.200e-2+/-7.000e-3,497.52,9.98,3.154,9.98+/-3.154,150430.04375,0,agile
10.24,1.89,41446,1430396131,0.035,0.008,3.500e-2+/-8.000e-3,492.36,9.98,3.152,9.98+/-3.152,150430.14153,0,agile
19.79,2.14,41446,1430396292,0.045,0.008,4.500e-2+/-8.000e-3,490.69,15.96,3.989,15.96+/-3.989,150430.14181,0,agile
11.73,-1.09,41452,1430432493,0.13,0.016,1.300e-1+/-1.600e-2,481.15,33.99,5.818,33.99+/-5.818,150501.00213,0,agile
108.0,-1.04,41454,1430440170,0.039,0.009,3.900e-2+/-9.000e-3,498.21,9.9,3.162,9.9+/-3.162,150501.02293,0,agile
27.7,0.28,41465,1430505446,0.255,0.044,2.550e-1+/-4.400e-2,478.98,16.0,3.993,16.00+/-3.993,150501.20372,1,agile
-141.03,-2.35,41477,1430563172,0.144,0.04,1.440e-1+/-4.000e-2,483.81,9.9,3.165,9.9+/-3.165,150502.12393,0,agile
22.37,2.27,41477,1430565926,0.047,0.009,4.700e-2+/-9.000e-3,494.39,12.98,3.601,12.98+/-3.601,150502.13252,0,agile
27.73,2.36,41477,1430566017,0.086,0.012,8.600e-2+/-1.200e-2,493.57,24.0,4.888,24.00+/-4.888,150502.13265,2,agile
27.73,2.36,41477,1430566017,0.069,0.015,6.900e-2+/-1.500e-2,493.57,11.0,3.311,11.00+/-3.311,150502.13265,3,agile
23.08,-0.69,41480,1430596220,0.039,0.007,3.900e-2+/-7.000e-3,478.8,13.96,3.735,13.96+/-3.735,150502.21502,0,agile
-4.01,2.26,41488,1430656333,0.036,0.007,3.600e-2+/-7.000e-3,496.49,15.95,3.989,15.95+/-3.989,150503.14321,0,agile
27.06,2.45,41488,1430656857,0.12,0.05,1.200e-1+/-5.000e-2,491.92,9.46,3.241,9.46+/-3.241,150503.14405,2,agile
27.06,2.45,41488,1430656857,0.144,0.039,1.440e-1+/-3.900e-2,491.92,7.0,2.641,7.00+/-2.641,150503.14405,3,agile
20.03,-0.63,41492,1430680964,0.371,0.036,3.710e-1+/-3.600e-2,479.31,50.0,7.048,50.00+/-7.048,150503.21224,0,agile
-76.64,1.5,41495,1430691452,0.024,0.005,2.400e-2+/-5.000e-3,485.55,9.0,2.996,9.00+/-2.996,150504.00173,0,agile
81.52,2.46,41501,1430724397,0.17,0.031,1.700e-1+/-3.100e-2,496.14,15.83,3.993,15.83+/-3.993,150504.09263,0,agile
9.74,2.46,41503,1430741359,0.031,0.007,3.100e-2+/-7.000e-3,496.41,11.0,3.313,11.00+/-3.313,150504.14091,0,agile
21.93,1.35,41505,1430753678,0.055,10.2,5.500e-2+/-1.020e+1,486.61,13.04,0.525,13.04+/-0.525,150504.17343,0,agile
150.49,1.17,41509,1430780065,0.232,0.04,2.320e-1+/-4.000e-2,497.88,16.0,3.992,16.00+/-3.992,150505.00542,0,agile
127.94,1.81,41515,1430809972,0.061,0.011,6.100e-2+/-1.100e-2,490.65,15.99,3.992,15.99+/-3.992,150505.09125,0,agile
-66.61,2.01,41519,1430836980,0.055,0.009,5.500e-2+/-9.000e-3,498.55,19.98,4.464,19.98+/-4.464,150505.1643,0,agile
104.66,-2.34,41521,1430851972,0.104,0.017,1.040e-1+/-1.700e-2,481.78,16.94,4.111,16.94+/-4.111,150505.20525,0,agile
23.73,2.4,41530,1430905123,0.088,0.016,8.800e-2+/-1.600e-2,498.55,13.97,3.734,13.97+/-3.734,150506.11384,0,agile
24.48,2.41,41530,1430905135,0.077,0.011,7.700e-2+/-1.100e-2,498.54,26.96,5.184,26.96+/-5.184,150506.11385,0,agile
27.83,2.44,41530,1430905192,0.066,0.016,6.600e-2+/-1.600e-2,498.48,9.97,3.164,9.97+/-3.164,150506.11395,0,agile
13.48,1.54,41536,1430923122,0.101,0.017,1.010e-1+/-1.700e-2,492.63,18.0,4.234,18.00+/-4.234,150506.16384,0,agile
29.77,-1.27,41536,1430935510,0.289,0.039,2.890e-1+/-3.900e-2,481.82,27.0,5.184,27.00+/-5.184,150506.20051,0,agile
111.04,-1.47,41537,1430942928,0.059,0.012,5.900e-2+/-1.200e-2,484.28,10.97,3.308,10.97+/-3.308,150506.22084,0,agile
170.02,-2.37,41561,1431089280,0.07,0.022,7.000e-2+/-2.200e-2,478.52,8.7,3.008,8.7+/-3.008,150508.1448,0,agile
-87.05,1.51,41561,1431091010,0.039,0.007,3.900e-2+/-7.000e-3,492.28,14.99,3.866,14.99+/-3.866,150508.15165,0,agile
18.2,1.23,41561,1431092784,0.067,0.012,6.700e-2+/-1.200e-2,495.59,14.97,3.866,14.97+/-3.866,150508.15462,0,agile
26.12,-0.21,41561,1431098975,0.339,0.062,3.390e-1+/-6.200e-2,490.55,15.0,3.865,15.00+/-3.865,150508.17293,1,agile
115.7,-0.08,41566,1431118646,0.051,0.008,5.100e-2+/-8.000e-3,484.69,18.98,4.351,18.98+/-4.351,150508.22572,0,agile
129.33,-0.6,41572,1431161276,0.094,0.015,9.400e-2+/-1.500e-2,490.78,19.91,4.462,19.91+/-4.462,150509.10475,0,agile
110.03,-0.81,41574,1431167008,0.061,0.009,6.100e-2+/-9.000e-3,490.07,22.01,4.682,22.01+/-4.682,150509.12232,0,agile
7.79,2.24,41574,1431171341,0.047,0.008,4.700e-2+/-8.000e-3,498.49,14.98,3.865,14.98+/-3.865,150509.13354,0,agile
29.93,1.63,41574,1431171714,0.023,0.004,2.300e-2+/-4.000e-3,497.91,13.0,3.599,13.00+/-3.599,150509.13415,0,agile
27.3,0.77,41576,1431177728,0.318,0.054,3.180e-1+/-5.400e-2,495.94,17.87,4.235,17.87+/-4.235,150509.1522,1,agile
102.51,-2.48,41576,1431185049,0.086,0.015,8.600e-2+/-1.500e-2,480.07,16.96,4.112,16.96+/-4.112,150509.1724,0,agile
20.78,-1.12,41576,1431189732,0.148,0.024,1.480e-1+/-2.400e-2,489.45,18.88,4.347,18.88+/-4.347,150509.18421,0,agile
4.1,2.48,41586,1431250011,0.057,0.011,5.700e-2+/-1.100e-2,495.4,12.95,3.6,12.95+/-3.60,150510.11265,0,agile
65.13,0.06,41589,1431257098,0.216,0.027,2.160e-1+/-2.700e-2,495.69,32.92,5.733,32.92+/-5.733,150510.13245,1,agile
21.46,-0.15,41591,1431268476,0.117,0.02,1.170e-1+/-2.000e-2,495.34,17.97,4.234,17.97+/-4.234,150510.16343,0,agile
116.07,-2.4,41591,1431270067,0.063,0.014,6.300e-2+/-1.400e-2,479.91,10.95,3.309,10.95+/-3.309,150510.1701,0,agile
109.89,0.92,41597,1431294184,0.049,0.009,4.900e-2+/-9.000e-3,483.45,12.97,3.599,12.97+/-3.599,150510.2343,0,agile
-78.34,1.97,41604,1431345525,0.047,0.009,4.700e-2+/-9.000e-3,486.97,12.97,3.599,12.97+/-3.599,150511.13584,0,agile
25.24,-0.4,41604,1431353328,0.023,0.005,2.300e-2+/-5.000e-3,496.32,10.97,3.306,10.97+/-3.306,150511.16084,0,agile
100.86,1.5,41615,1431409103,0.371,0.043,3.710e-1+/-4.300e-2,497.82,37.83,6.147,37.83+/-6.147,150512.07382,0,agile
-115.45,-1.64,41626,1431478142,0.096,0.019,9.600e-2+/-1.900e-2,495.09,12.01,3.46,12.01+/-3.46,150513.0249,0,agile
103.82,2.47,41626,1431481825,0.066,0.014,6.600e-2+/-1.400e-2,490.3,12.97,3.599,12.97+/-3.599,150513.03502,0,agile
143.7,-2.48,41632,1431512782,0.272,0.061,2.720e-1+/-6.100e-2,488.57,14.9,3.875,14.9+/-3.875,150513.12262,1,agile
17.07,-0.26,41646,1431607546,0.051,0.009,5.100e-2+/-9.000e-3,497.92,17.0,4.118,17.00+/-4.118,150514.14454,0,agile
27.41,-0.73,41646,1431607720,0.049,0.011,4.900e-2+/-1.100e-2,498.12,9.99,3.154,9.99+/-3.154,150514.14484,0,agile
15.4,-2.06,41648,1431619632,0.077,0.014,7.700e-2+/-1.400e-2,496.22,16.91,4.11,16.91+/-4.11,150514.18071,0,agile
-0.39,2.2,41660,1431679921,0.034,0.007,3.400e-2+/-7.000e-3,487.52,13.0,3.599,13.00+/-3.599,150515.1052,0,agile
11.12,-0.06,41660,1431692228,0.178,0.035,1.780e-1+/-3.500e-2,496.6,12.95,3.596,12.95+/-3.596,150515.1417,0,agile
26.44,-0.76,41660,1431692487,0.084,0.019,8.400e-2+/-1.900e-2,497.73,9.96,3.154,9.96+/-3.154,150515.14212,0,agile
170.72,0.78,41662,1431700971,0.043,0.008,4.300e-2+/-8.000e-3,478.49,13.99,3.735,13.99+/-3.735,150515.16425,0,agile
13.04,-2.37,41664,1431716488,0.026,0.005,2.600e-2+/-5.000e-3,491.56,11.99,3.458,11.99+/-3.458,150515.21012,0,agile
17.39,-0.71,41666,1431728673,0.577,0.123,5.770e-1+/-1.230e-1,482.48,26.37,5.237,26.37+/-5.237,150516.00243,1,agile
167.14,-0.66,41668,1431743300,0.096,0.014,9.600e-2+/-1.400e-2,497.02,24.97,4.991,24.97+/-4.991,150516.04282,0,agile
16.33,-2.48,41678,1431795269,0.108,0.02,1.080e-1+/-2.000e-2,496.18,15.82,3.994,15.82+/-3.994,150516.18542,0,agile
102.69,2.41,41680,1431814887,0.112,0.019,1.120e-1+/-1.900e-2,478.82,19.93,4.462,19.93+/-4.462,150517.00212,0,agile
23.83,-0.8,41688,1431862006,0.151,0.02,1.510e-1+/-2.000e-2,495.16,27.83,5.278,27.83+/-5.278,150517.13264,0,agile
26.71,-0.92,41688,1431862055,0.117,0.024,1.170e-1+/-2.400e-2,495.52,11.95,3.456,11.95+/-3.456,150517.13273,0,agile
26.61,-2.45,41690,1431880223,0.148,0.034,1.480e-1+/-3.400e-2,496.35,9.94,3.155,9.94+/-3.155,150517.18302,0,agile
102.6,-2.44,41702,1431942058,0.05,0.009,5.000e-2+/-9.000e-3,498.06,12.96,3.598,12.96+/-3.598,150518.11405,0,agile
15.11,-1.5,41704,1431952696,0.15,0.03,1.500e-1+/-3.000e-2,495.56,13.35,3.736,13.35+/-3.736,150518.14381,0,agile
4.08,2.41,41715,1432013068,0.053,0.008,5.300e-2+/-8.000e-3,478.21,18.99,4.35,18.99+/-4.35,150519.07242,0,agile
106.25,-2.13,41717,1432020842,0.026,0.005,2.600e-2+/-5.000e-3,496.6,10.0,3.157,10.00+/-3.157,150519.0934,0,agile
142.27,-0.21,41719,1432039619,0.198,0.039,1.980e-1+/-3.900e-2,489.3,13.96,3.738,13.96+/-3.738,150519.14465,0,agile
21.12,-2.35,41719,1432043633,0.581,0.092,5.810e-1+/-9.200e-2,497.24,20.0,4.463,20.00+/-4.463,150519.15535,1,agile
26.53,-2.42,41719,1432049781,0.251,0.024,2.510e-1+/-2.400e-2,497.93,52.0,7.186,52.00+/-7.186,150519.17362,0,agile
23.75,-1.01,41733,1432116344,0.131,0.02,1.310e-1+/-2.000e-2,489.2,21.97,4.68,21.97+/-4.68,150520.12054,0,agile
93.6,-2.04,41735,1432123577,0.061,0.012,6.100e-2+/-1.200e-2,497.51,12.97,3.599,12.97+/-3.599,150520.14061,0,agile
13.14,2.48,41741,1432176725,0.376,0.042,3.760e-1+/-4.200e-2,478.95,41.91,6.463,41.91+/-6.463,150521.0452,0,agile
133.75,-2.27,41743,1432184806,0.131,0.024,1.310e-1+/-2.400e-2,493.81,14.97,3.866,14.97+/-3.866,150521.07064,0,agile
29.23,-1.75,41749,1432225439,0.236,0.027,2.360e-1+/-2.700e-2,497.76,39.98,6.304,39.98+/-6.304,150521.18235,0,agile
-8.37,2.47,41756,1432267197,0.143,0.024,1.430e-1+/-2.400e-2,480.01,17.96,4.231,17.96+/-4.231,150522.05595,0,agile
0.45,2.39,41756,1432267345,0.053,0.009,5.300e-2+/-9.000e-3,479.07,17.98,4.235,17.98+/-4.235,150522.06022,0,agile
114.57,-2.45,41759,1432281372,0.416,0.046,4.160e-1+/-4.600e-2,495.77,40.0,6.307,40.00+/-6.307,150522.09561,0,agile
26.37,-1.26,41759,1432285944,0.212,0.047,2.120e-1+/-4.700e-2,484.72,23.0,4.818,23.00+/-4.818,150522.11122,0,agile
15.65,-2.46,41760,1432303930,0.094,0.015,9.400e-2+/-1.500e-2,494.97,21.99,4.679,21.99+/-4.679,150522.16121,0,agile
21.55,-2.42,41760,1432304030,0.042,0.009,4.200e-2+/-9.000e-3,495.71,10.96,3.313,10.96+/-3.313,150522.16135,0,agile
102.81,2.28,41766,1432329622,0.094,0.016,9.400e-2+/-1.600e-2,479.34,17.95,4.235,17.95+/-4.235,150522.23202,0,agile
123.07,1.76,41766,1432329961,0.039,0.008,3.900e-2+/-8.000e-3,477.93,11.98,3.459,11.98+/-3.459,150522.2326,0,agile
105.88,1.51,41766,1432335727,0.026,0.005,2.600e-2+/-5.000e-3,477.77,11.99,3.457,11.99+/-3.457,150523.0102,0,agile
23.04,2.44,41766,1432340392,0.03,0.007,3.000e-2+/-7.000e-3,484.09,10.01,3.158,10.01+/-3.158,150523.02195,0,agile
102.75,-2.27,41772,1432372006,0.236,0.034,2.360e-1+/-3.400e-2,495.56,24.95,4.989,24.95+/-4.989,150523.11064,0,agile
22.76,-0.95,41777,1432400939,0.023,0.005,2.300e-2+/-5.000e-3,497.77,10.98,3.309,10.98+/-3.309,150523.19085,0,agile
145.5,-0.71,41801,1432542279,0.287,0.04,2.870e-1+/-4.000e-2,497.13,25.85,5.091,25.85+/-5.091,150525.10243,0,agile
139.08,0.1,41803,1432548227,0.067,0.009,6.700e-2+/-9.000e-3,497.74,22.99,4.787,22.99+/-4.787,150525.12034,0,agile
23.22,-2.47,41803,1432552332,0.259,0.093,2.590e-1+/-9.300e-2,485.75,31.14,5.824,31.14+/-5.824,150525.13121,0,agile
24.69,-2.31,41803,1432558411,0.216,0.043,2.160e-1+/-4.300e-2,490.3,23.57,4.912,23.57+/-4.912,150525.14533,0,agile
137.94,1.98,41803,1432560322,0.026,0.005,2.600e-2+/-5.000e-3,494.72,9.99,3.155,9.99+/-3.155,150525.15252,0,agile
-66.45,0.63,41809,1432599269,0.167,0.028,1.670e-1+/-2.800e-2,497.91,17.94,4.235,17.94+/-4.235,150526.02142,0,agile
107.79,2.44,41820,1432662757,0.026,0.005,2.600e-2+/-5.000e-3,490.46,11.99,3.457,11.99+/-3.457,150526.19523,0,agile
107.03,0.15,41823,1432680909,0.391,0.039,3.910e-1+/-3.900e-2,479.16,51.74,7.192,51.74+/-7.192,150527.0055,0,agile
176.35,-2.46,41825,1432688126,0.032,0.007,3.200e-2+/-7.000e-3,483.73,12.99,3.601,12.99+/-3.601,150527.02552,0,agile
22.91,-2.48,41829,1432721878,0.058,0.009,5.800e-2+/-9.000e-3,481.41,17.97,4.234,17.97+/-4.234,150527.12175,0,agile
20.64,-0.75,41836,1432740006,0.09,0.012,9.000e-2+/-1.200e-2,493.22,30.95,5.555,30.95+/-5.555,150527.172,0,agile
101.28,-1.34,41845,1432801915,0.407,0.063,4.070e-1+/-6.300e-2,488.84,20.93,4.575,20.93+/-4.575,150528.10315,1,agile
101.97,-1.31,41845,1432801927,0.275,0.039,2.750e-1+/-3.900e-2,488.97,24.01,4.89,24.01+/-4.89,150528.1032,0,agile
99.31,-0.39,41845,1432807938,0.197,0.039,1.970e-1+/-3.900e-2,492.6,12.9,3.599,12.9+/-3.599,150528.12121,1,agile
20.7,-2.29,41847,1432812671,0.236,0.031,2.360e-1+/-3.100e-2,482.66,30.74,5.556,30.74+/-5.556,150528.13311,0,agile
22.27,-2.26,41847,1432812697,0.448,0.057,4.480e-1+/-5.700e-2,482.91,47.97,6.939,47.97+/-6.939,150528.13313,0,agile
21.07,-1.63,41847,1432818732,0.039,0.008,3.900e-2+/-8.000e-3,486.82,10.99,3.311,10.99+/-3.311,150528.15121,0,agile
27.18,-0.38,41849,1432824890,0.057,0.008,5.700e-2+/-8.000e-3,492.14,23.01,4.79,23.01+/-4.79,150528.16545,0,agile
-102.1,1.69,41859,1432889329,0.063,0.012,6.300e-2+/-1.200e-2,490.92,13.95,3.732,13.95+/-3.732,150529.10484,0,agile
154.35,1.95,41859,1432893640,0.1,0.023,1.000e-1+/-2.300e-2,497.41,9.93,3.153,9.93+/-3.153,150529.12004,0,agile
24.82,-2.17,41861,1432897515,0.113,0.017,1.130e-1+/-1.700e-2,481.4,21.03,4.578,21.03+/-4.578,150529.13051,0,agile
115.72,1.47,41861,1432899045,0.764,0.103,7.640e-1+/-1.030e-1,496.26,28.0,5.278,28.00+/-5.278,150529.13304,1,agile
117.73,2.23,41861,1432905135,0.167,0.027,1.670e-1+/-2.700e-2,497.71,18.94,4.35,18.94+/-4.35,150529.15121,0,agile
19.66,-0.64,41861,1432909538,0.039,0.009,3.900e-2+/-9.000e-3,488.59,9.92,3.157,9.92+/-3.157,150529.16253,0,agile
22.23,0.58,41863,1432915637,0.201,0.02,2.010e-1+/-2.000e-2,493.11,46.97,6.835,46.97+/-6.835,150529.18071,0,agile
115.54,1.62,41865,1432923267,0.072,0.011,7.200e-2+/-1.100e-2,491.52,22.97,4.785,22.97+/-4.785,150529.20142,0,agile
96.6,-0.36,41874,1432977440,0.04,0.008,4.000e-2+/-8.000e-3,487.68,10.98,3.311,10.98+/-3.311,150530.11172,0,agile
112.38,2.15,41876,1432989819,0.027,0.005,2.700e-2+/-5.000e-3,496.89,10.0,3.157,10.00+/-3.157,150530.14433,0,agile
20.98,-0.51,41876,1432994334,0.063,0.014,6.300e-2+/-1.400e-2,486.52,10.94,3.309,10.94+/-3.309,150530.15585,0,agile
22.55,-0.44,41876,1432994361,0.03,0.005,3.000e-2+/-5.000e-3,486.81,13.96,3.731,13.96+/-3.731,150530.15592,0,agile
107.37,2.38,41876,1433001847,0.31,0.062,3.100e-1+/-6.200e-2,497.06,12.91,3.596,12.91+/-3.596,150530.1804,1,agile
98.34,2.09,41878,1433007750,0.027,0.005,2.700e-2+/-5.000e-3,495.8,11.98,3.458,11.98+/-3.458,150530.19423,0,agile
109.26,1.77,41878,1433007934,0.05,0.009,5.000e-2+/-9.000e-3,494.43,16.96,4.119,16.96+/-4.119,150530.19453,0,agile
98.53,1.29,41878,1433013810,0.152,0.022,1.520e-1+/-2.200e-2,492.53,25.92,5.088,25.92+/-5.088,150530.21233,0,agile
109.03,0.85,41880,1433013987,0.074,0.011,7.400e-2+/-1.100e-2,490.72,21.99,4.679,21.99+/-4.679,150530.21262,2,agile
109.03,0.85,41880,1433013987,0.034,0.007,3.400e-2+/-7.000e-3,490.72,11.0,3.311,11.00+/-3.311,150530.21262,3,agile
17.87,2.48,41880,1433018506,0.318,0.051,3.180e-1+/-5.100e-2,497.71,27.58,5.418,27.58+/-5.418,150530.22414,0,agile
111.45,-1.4,41882,1433026138,0.078,0.019,7.800e-2+/-1.900e-2,481.99,10.87,3.314,10.87+/-3.314,150531.00485,0,agile
29.46,1.15,41882,1433030814,0.061,0.014,6.100e-2+/-1.400e-2,492.47,10.99,3.308,10.99+/-3.308,150531.02065,0,agile
94.09,-2.17,41886,1433050063,0.042,0.008,4.200e-2+/-8.000e-3,478.49,12.98,3.596,12.98+/-3.596,150531.07274,0,agile
113.63,0.5,41888,1433062501,0.032,0.007,3.200e-2+/-7.000e-3,488.43,12.0,3.459,12.00+/-3.459,150531.1055,0,agile
106.78,2.36,41890,1433086610,0.038,0.008,3.800e-2+/-8.000e-3,497.63,12.01,3.462,12.01+/-3.462,150531.17365,0,agile
114.42,0.53,41892,1433098851,0.092,0.014,9.200e-2+/-1.400e-2,492.01,24.96,4.989,24.96+/-4.989,150531.21005,0,agile
110.31,-1.42,41894,1433110893,0.049,0.009,4.900e-2+/-9.000e-3,484.18,12.0,3.457,12.00+/-3.457,150601.00213,0,agile
-67.17,1.95,41898,1433132126,0.155,0.051,1.550e-1+/-5.100e-2,497.1,13.98,3.785,13.98+/-3.785,150601.06152,0,agile
97.77,-2.04,41898,1433134899,0.046,0.009,4.600e-2+/-9.000e-3,477.94,14.0,3.734,14.00+/-3.734,150601.07013,0,agile
115.43,-1.47,41898,1433135195,0.209,0.03,2.090e-1+/-3.000e-2,479.31,24.93,4.988,24.93+/-4.988,150601.07063,0,agile
113.46,-0.54,41900,1433141217,0.034,0.008,3.400e-2+/-8.000e-3,482.11,9.97,3.154,9.97+/-3.154,150601.08465,0,agile
107.47,2.12,41902,1433159282,0.018,0.004,1.800e-2+/-4.000e-3,493.33,11.0,3.311,11.00+/-3.311,150601.1348,0,agile
26.47,1.88,41904,1433176085,0.088,0.015,8.800e-2+/-1.500e-2,491.42,18.0,4.234,18.00+/-4.234,150601.1828,2,agile
26.47,1.88,41904,1433176085,0.073,0.019,7.300e-2+/-1.900e-2,491.42,8.0,2.823,8.00+/-2.823,150601.1828,3,agile
26.47,1.88,41904,1433176085,0.069,0.019,6.900e-2+/-1.900e-2,491.42,7.0,2.64,7.00+/-2.64,150601.1828,3,agile
91.99,-0.34,41915,1433231684,0.034,0.008,3.400e-2+/-8.000e-3,480.54,9.98,3.157,9.98+/-3.157,150602.09544,0,agile
129.21,2.1,41917,1433238365,0.16,0.027,1.600e-1+/-2.700e-2,491.04,18.74,4.354,18.74+/-4.354,150602.1146,0,agile
102.38,2.03,41917,1433243969,0.086,0.015,8.600e-2+/-1.500e-2,490.38,17.99,4.232,17.99+/-4.232,150602.13192,2,agile
102.38,2.03,41917,1433243969,0.096,0.015,9.600e-2+/-1.500e-2,490.38,20.0,4.464,20.00+/-4.464,150602.13192,3,agile
102.38,2.03,41917,1433243969,0.111,0.017,1.110e-1+/-1.700e-2,490.38,19.0,4.35,19.00+/-4.35,150602.13192,3,agile
110.92,-1.56,41923,1433280449,0.036,0.008,3.600e-2+/-8.000e-3,488.67,10.98,3.311,10.98+/-3.311,150602.23272,0,agile
122.89,-1.95,41923,1433280651,0.078,9.92,7.800e-2+/-9.920e+0,486.44,16.81,0.288,16.81+/-0.288,150602.23305,0,agile
-118.09,1.93,41925,1433294757,0.042,0.008,4.200e-2+/-8.000e-3,488.12,13.8,3.737,13.8+/-3.737,150603.03255,0,agile
28.77,0.9,41939,1433369892,0.027,0.005,2.700e-2+/-5.000e-3,497.62,11.98,3.457,11.98+/-3.457,150604.00181,0,agile
27.01,-0.94,41946,1433412248,0.063,0.015,6.300e-2+/-1.500e-2,477.53,9.91,3.159,9.91+/-3.159,150604.1204,0,agile
109.24,2.26,41946,1433413629,0.043,0.008,4.300e-2+/-8.000e-3,487.0,13.01,3.601,13.01+/-3.601,150604.1227,0,agile
19.09,0.88,41947,1433424224,0.097,0.02,9.700e-2+/-2.000e-2,479.85,12.74,3.6,12.74+/-3.60,150604.15234,2,agile
19.09,0.88,41947,1433424224,0.051,0.011,5.100e-2+/-1.100e-2,479.85,10.86,3.309,10.86+/-3.309,150604.15234,3,agile
114.57,2.08,41947,1433425829,0.045,0.008,4.500e-2+/-8.000e-3,495.44,16.99,4.116,16.99+/-4.116,150604.15502,0,agile
98.81,-0.9,41955,1433480063,0.013,9.11,1.300e-2+/-9.110e+0,477.67,17.11,0.027,17.11+/-0.027,150605.06542,0,agile
110.9,1.71,41958,1433492374,0.097,0.012,9.700e-2+/-1.200e-2,481.09,33.99,5.815,33.99+/-5.815,150605.10193,0,agile
103.91,2.28,41960,1433510421,0.062,0.011,6.200e-2+/-1.100e-2,492.13,16.97,4.115,16.97+/-4.115,150605.15202,0,agile
149.07,-2.31,41965,1433541461,0.042,0.008,4.200e-2+/-8.000e-3,484.18,13.0,3.599,13.00+/-3.599,150605.23574,0,agile
123.5,2.48,41987,1433668182,0.053,0.011,5.300e-2+/-1.100e-2,482.75,11.0,3.31,11.00+/-3.31,150607.11094,0,agile
27.44,1.43,41987,1433678679,0.076,0.011,7.600e-2+/-1.100e-2,477.53,21.97,4.681,21.97+/-4.681,150607.14043,0,agile
114.86,1.07,41989,1433686202,0.05,0.009,5.000e-2+/-9.000e-3,493.49,13.98,3.734,13.98+/-3.734,150607.161,0,agile
133.79,-1.8,41991,1433698634,1.128,0.14,1.128e+0+/-1.400e-1,497.09,31.98,5.64,31.98+/-5.64,150607.19371,1,agile
104.73,0.7,41999,1433740530,0.028,0.007,2.800e-2+/-7.000e-3,478.21,10.98,3.312,10.98+/-3.312,150608.07153,0,agile
108.43,1.79,41999,1433746647,0.198,0.023,1.980e-1+/-2.300e-2,477.63,36.0,5.984,36.00+/-5.984,150608.08572,0,agile
16.02,1.91,42003,1433769312,0.027,0.005,2.700e-2+/-5.000e-3,477.61,12.97,3.597,12.97+/-3.597,150608.15151,0,agile
17.84,2.43,42003,1433775396,0.05,0.011,5.000e-2+/-1.100e-2,479.26,10.99,3.31,10.99+/-3.31,150608.16563,0,agile
18.04,-0.08,42008,1433799619,0.117,0.015,1.170e-1+/-1.500e-2,494.26,30.96,5.555,30.96+/-5.555,150608.23401,0,agile
25.22,-0.41,42008,1433799740,0.165,0.034,1.650e-1+/-3.400e-2,495.16,11.93,3.459,11.93+/-3.459,150608.23422,0,agile
26.02,-2.19,42010,1433811866,0.231,0.034,2.310e-1+/-3.400e-2,497.13,23.01,4.788,23.01+/-4.788,150609.03042,0,agile
19.37,1.24,42017,1433848084,0.185,0.028,1.850e-1+/-2.800e-2,478.56,21.95,4.681,21.95+/-4.681,150609.1308,0,agile
101.74,2.19,42017,1433849465,0.132,0.017,1.320e-1+/-1.700e-2,482.62,29.87,5.464,29.87+/-5.464,150609.1331,0,agile
156.71,-0.97,42017,1433856446,0.053,0.009,5.300e-2+/-9.000e-3,495.43,16.97,4.113,16.97+/-4.113,150609.15272,0,agile
26.47,1.45,42049,1434041954,0.339,0.042,3.390e-1+/-4.200e-2,481.3,31.93,5.643,31.93+/-5.643,150611.18591,0,agile
143.73,-1.6,42062,1434116584,0.019,0.004,1.900e-2+/-4.000e-3,491.36,11.0,3.31,11.00+/-3.31,150612.1543,0,agile
126.68,1.86,42068,1434164740,0.268,0.043,2.680e-1+/-4.300e-2,483.08,19.89,4.465,19.89+/-4.465,150613.05054,0,agile
133.36,2.37,42070,1434176959,0.089,0.015,8.900e-2+/-1.500e-2,477.43,19.85,4.463,19.85+/-4.463,150613.08291,0,agile
64.89,-2.2,42093,1434309007,0.02,0.004,2.000e-2+/-4.000e-3,489.14,11.01,3.314,11.01+/-3.314,150614.211,0,agile
-71.96,-0.82,42097,1434330924,0.102,0.02,1.020e-1+/-2.000e-2,481.54,13.0,3.598,13.00+/-3.598,150615.03152,0,agile
28.8,-2.42,42109,1434405273,0.047,0.009,4.700e-2+/-9.000e-3,488.85,13.94,3.739,13.94+/-3.739,150615.23543,0,agile
-83.78,1.6,42137,1434572909,0.074,0.015,7.400e-2+/-1.500e-2,480.43,11.97,3.457,11.97+/-3.457,150617.22282,0,agile
26.34,2.4,42145,1434623197,0.047,0.009,4.700e-2+/-9.000e-3,487.32,10.96,3.311,10.96+/-3.311,150618.12263,0,agile
26.33,0.99,42147,1434635305,0.132,0.022,1.320e-1+/-2.200e-2,479.77,18.97,4.35,18.97+/-4.35,150618.15482,0,agile
102.06,0.78,42159,1434703177,0.21,0.034,2.100e-1+/-3.400e-2,480.62,18.99,4.349,18.99+/-4.349,150619.10393,0,agile
