Trigger Time,Type,Sigma,Normalised Duration,Max Count,source
1091781510,Short Spike,6.1969,,4474.0,integral
1091831847,Possible GRB,9.805,0.1,4726.0,integral
1091833091,Possible GRB,14.7643,0.1,5096.0,integral
1091834887,Short Spike,6.0643,,4422.0,integral
1091918977,Short Spike,8.0753,,4690.0,integral
1091941134,Short Spike,9.7633,,4888.0,integral
1091943993,Short Spike,6.2319,,4700.0,integral
1092041841,Short Spike,11.2196,,4840.0,integral
1092050063,Short Spike,6.1367,,4602.0,integral
1092059223,Short Spike,9.7047,,4918.0,integral
1092063544,Possible GRB,6.5778,0.2,4712.0,integral
1092084493,Undefined,6.8704,,4654.0,integral
1092220249,Solar Activity,6.5672,,5392.0,integral
1092220250,Solar Activity,9.1412,,5392.0,integral
1092220365,Solar Activity,12.2946,,5052.0,integral
1092220461,Solar Activity,9.6906,,4798.0,integral
1092220477,Solar Activity,12.9499,,4798.0,integral
1092223209,Short Spike,8.0879,,4714.0,integral
1092223455,Possible GRB,6.0642,0.3,4870.0,integral
1092248586,Undefined,6.1749,,4732.0,integral
1092270144,Possible GRB,8.2546,0.2,4784.0,integral
1092295714,Short Spike,6.0442,,4908.0,integral
1092455836,Undefined,6.3826,,4988.0,integral
1092462195,Solar Activity,9.1302,,4716.0,integral
1092471612,Undefined,6.0912,,4694.0,integral
1092471809,Solar Activity,9.6886,,5088.0,integral
1092471810,Solar Activity,11.855,,5088.0,integral
1092471958,Solar Activity,6.2952,,4888.0,integral
1092472085,Solar Activity,6.2828,,6546.0,integral
1092472089,Solar Activity,19.3368,,6546.0,integral
1092472399,Solar Activity,10.9297,,5122.0,integral
1092472399,Solar Activity,8.3546,,5122.0,integral
1092472571,Solar Activity,6.8692,,5260.0,integral
1092472739,Possible GRB,17.0723,0.5,8538.0,integral
1092472950,Short Spike,6.6928,,4758.0,integral
1092473549,Solar Activity,11.3704,,4776.0,integral
1092473549,Undefined,9.4766,,4776.0,integral
1092475293,Undefined,6.1365,,4736.0,integral
1092476021,Possible GRB,11.7648,0.1,5180.0,integral
1092478487,Undefined,6.2966,,4810.0,integral
1092482937,Solar Activity,9.4032,,4668.0,integral
1092516964,Short Spike,6.2383,,4946.0,integral
1092566737,Short Spike,6.5314,0.15,4752.0,integral
1092689754,Short Spike,9.0134,0.15,4928.0,integral
1092724062,Short Spike,9.0303,0.15,4806.0,integral
1092750355,Short Spike,6.0877,0.15,4638.0,integral
1092758249,Possible GRB,9.3371,10,4982.0,integral
1092758252,Possible GRB,9.8188,10,4982.0,integral
1092780009,Short Spike,6.0717,0.1,4628.0,integral
1092783538,Short Spike,6.8089,0.1,4668.0,integral
1092792542,Possible GRB,12.9076,10,6838.0,integral
1092792543,Possible GRB,17.9334,10,6838.0,integral
1092807940,Undefined,6.451,,4634.0,integral
1092827385,Short Spike,7.1415,0.1,4878.0,integral
1092850281,,-1.0,,-1.0,integral
1092850301,Possible GRB,9.2452,10,4864.0,integral
1092865628,Short Spike,11.7312,0.1,4910.0,integral
1092953728,Short Spike,10.284,,4876.0,integral
1093011061,Possible GRB,9.4065,0.1,4846.0,integral
1093012750,Short Spike,9.0904,,4838.0,integral
1093012752,Short Spike,9.2958,,4838.0,integral
1093045302,Short Spike,6.3408,,4748.0,integral
1093081612,Possible GRB,6.9578,0.3,4710.0,integral
1093100904,Short Spike,6.3851,,4794.0,integral
1093107692,Possible GRB,10.1629,0.3,4796.0,integral
1093209713,Possible GRB,9.4647,1,5158.0,integral
1093209714,Possible GRB,9.7252,1,5158.0,integral
1093214923,Short Spike,6.2712,0.1,4910.0,integral
1093230967,Undefined,6.7275,,4638.0,integral
1093231123,Possible GRB,9.5567,,8582.0,integral
1093246546,Possible GRB,10.7938,1,5606.0,integral
1093267268,Possible GRB,9.592,1,5172.0,integral
1093267269,Possible GRB,12.2055,1,5172.0,integral
1093267563,Short Spike,12.055,0.1,5072.0,integral
1093331674,Short Spike,7.2379,0.1,4756.0,integral
1093356120,Possible GRB,14.3187,0.15,5360.0,integral
1093358595,Short Spike,6.1092,0.15,4850.0,integral
1093477506,Possible GRB,10.9807,0.8,6030.0,integral
1093477508,Possible GRB,15.814,0.6,6030.0,integral
1093504268,Short Spike,9.7585,,5128.0,integral
1093514925,Short Spike,6.4603,,5036.0,integral
1093530016,Short Spike,6.457,,4850.0,integral
1093530561,Possible GRB,6.0833,0.2,6678.0,integral
1093570585,Short Spike,8.3665,0.2,4936.0,integral
1093574722,Short Spike,6.2445,,4874.0,integral
1093585935,Short Spike,8.2028,,4956.0,integral
1093643398,Short Spike,7.0812,,4878.0,integral
1093725756,Possible GRB,6.2475,0.2,4954.0,integral
1093741482,Short Spike,6.007,0.15,5002.0,integral
1093747552,Short Spike,6.5656,0.1,10902.0,integral
1093762122,Possible GRB,11.4035,10,18974.0,integral
1093768727,Possible GRB,9.7367,,4874.0,integral
1093814443,Possible GRB,9.07,20,5292.0,integral
1093814446,Undefined,9.6391,20,5292.0,integral
1093822051,Short Spike,9.2293,0.15,4844.0,integral
1093891238,Possible GRB,9.5269,20,4798.0,integral
1093891240,Possible GRB,10.7453,20,4798.0,integral
1094027826,Short Spike,6.1832,,4760.0,integral
1094036603,Short Spike,-1.0,,-1.0,integral
1094038790,Possible GRB,9.9316,0.2,13650.0,integral
1094079775,Short Spike,7.1986,,4866.0,integral
1094097259,Short Spike,10.5992,,4958.0,integral
1094303510,Possible GRB,9.2307,0.2,11906.0,integral
1094344446,Short Spike,8.429,,4886.0,integral
1094381905,Short Spike,6.1406,,7544.0,integral
1094412586,Possible GRB,9.103,0.5,5246.0,integral
1094412588,Possible GRB,12.463,,5246.0,integral
1094530217,Short Spike,7.2425,,4930.0,integral
1094605865,Solar Activity,6.6295,,5116.0,integral
1094773946,Short Spike,6.3375,,4892.0,integral
1094785078,Solar Activity,10.1923,,7116.0,integral
1094785080,Solar Activity,12.6036,,7116.0,integral
1094809837,Possible GRB,11.4905,0.8,7018.0,integral
1094809838,Possible GRB,30.6978,,7018.0,integral
1094887097,Short Spike,6.7303,,5052.0,integral
1094923571,Short Spike,6.1703,,4868.0,integral
1095338467,Undefined,9.1716,,4534.0,integral
1095352536,Short Spike,6.934,,4564.0,integral
1095354150,Short Spike,6.3986,,4682.0,integral
1095382264,Undefined,6.0083,,4496.0,integral
1095383052,Short Spike,7.0946,,5362.0,integral
1095395299,Short Spike,6.4037,,7966.0,integral
1095430855,Short Spike,8.196,,5204.0,integral
1095445185,Undefined,6.344,,4586.0,integral
1095592329,Undefined,6.2476,,4474.0,integral
1095614885,Solar Activity,6.4051,,4604.0,integral
1095614991,Solar Activity,9.4691,,4744.0,integral
1095615279,Solar Activity,6.2685,,5328.0,integral
1095797085,Short Spike,6.5036,,6718.0,integral
1095803038,Short Spike,6.5157,,4828.0,integral
1095814732,Short Spike,13.2006,,5190.0,integral
1095837378,Solar Activity,9.133,,4922.0,integral
1095837379,Solar Activity,9.5899,,4922.0,integral
1095935587,Short Spike,8.8915,,4770.0,integral
1096148532,Short Spike,6.3448,,4992.0,integral
1096151335,Possible GRB,9.149,30,5558.0,integral
1096151336,Undefined,12.1168,,5558.0,integral
1096159503,Short Spike,10.5715,,4896.0,integral
1096171386,Possible GRB,6.4447,8,8778.0,integral
1096217355,Short Spike,8.8411,,4866.0,integral
1096340271,Short Spike,6.3036,,4772.0,integral
1096354632,Short Spike,6.7414,,4906.0,integral
1096360164,Short Spike,8.2311,,4818.0,integral
1096421409,Short Spike,6.158,,4894.0,integral
1096421942,Short Spike,12.0389,,5240.0,integral
1096442099,Short Spike,6.2547,,4788.0,integral
1096586597,,6.3142,,4822.0,integral
1096602234,Short Spike,6.105,,4912.0,integral
1096705233,Short Spike,6.0848,,4854.0,integral
1096831800,Short Spike,6.2263,,4834.0,integral
1096884907,Short Spike,6.1247,,4888.0,integral
1096887901,Short Spike,8.5549,,4924.0,integral
1096914753,Short Spike,6.6001,,5002.0,integral
1096948583,Short Spike,6.1572,,5012.0,integral
1096957297,Short Spike,7.0283,,4938.0,integral
1096984607,Undefined,10.0458,,6092.0,integral
1096984786,Possible GRB,9.3283,2,5648.0,integral
1097397212,Short Spike,10.7131,,5126.0,integral
1097404567,Possible GRB,-1.0,0.3,-1.0,integral
1097438762,Possible GRB,10.2178,0.2,13150.0,integral
1097441303,Short Spike,6.9881,,5162.0,integral
1097497520,Short Spike,6.0684,,5052.0,integral
1097514117,Possible GRB,9.2159,6,5210.0,integral
1097514119,Undefined,9.7719,,5210.0,integral
1097626212,Possible GRB,10.26,0.5,5064.0,integral
1097634876,Solar Activity,9.0054,,5164.0,integral
1097634985,Solar Activity,6.9955,,4984.0,integral
1097641763,Short Spike,9.1006,,5152.0,integral
1097708186,Possible GRB,10.2647,1.0,6738.0,integral
1097708187,Possible GRB,19.2747,1.0,6738.0,integral
1097835735,Possible GRB,-1.0,3,-1.0,integral
1097883352,Short Spike,9.5194,,4998.0,integral
1097891322,Short Spike,9.9149,,5094.0,integral
1097901575,Possible GRB,9.0499,,4994.0,integral
1097901576,Possible GRB,9.0422,4,4994.0,integral
1097911787,Short Spike,6.391,,5062.0,integral
1097917257,Short Spike,6.2149,,5044.0,integral
1097937431,Short Spike,6.4757,,5072.0,integral
1097951085,Possible GRB,10.2909,0.3,7160.0,integral
1097994970,Possible GRB,11.1326,1,6782.0,integral
1097994972,Possible GRB,21.7324,1,6782.0,integral
1098097956,Short Spike,-1.0,0.05,-1.0,integral
1098116901,Short Spike,6.095,,4984.0,integral
1098163525,Short Spike,6.7953,,5056.0,integral
1098199910,Short Spike,7.5374,,5120.0,integral
1098205635,Possible GRB,11.813,0.1,11438.0,integral
1098292554,Undefined,12.546,0.1,5480.0,integral
1098394778,Short Spike,10.3441,0.1,5186.0,integral
1098415989,Short Spike,7.2674,0.1,5038.0,integral
1098460958,Short Spike,8.4702,0.1,5152.0,integral
1098655453,Short Spike,11.5842,,5454.0,integral
1098700148,Short Spike,15.7749,,5726.0,integral
1098710724,Short Spike,6.1392,,4976.0,integral
1098729028,Short Spike,10.1631,,6282.0,integral
1098731072,Short Spike,9.4741,,5184.0,integral
1098739284,Short Spike,6.0304,,5130.0,integral
1098744470,Possible GRB,9.0518,,5606.0,integral
1098744473,Possible GRB,9.1306,10,5606.0,integral
1098897928,Short Spike,6.1788,,5018.0,integral
1098901119,Short Spike,9.0397,,5062.0,integral
1098949111,Short Spike,6.1028,,5056.0,integral
1099014031,Short Spike,6.6519,0.05,5014.0,integral
1099023419,Short Spike,10.2588,0.1,5264.0,integral
1099063595,Short Spike,9.1355,0.1,5102.0,integral
1099200408,Solar Activity,9.304,,5068.0,integral
1099242701,Possible GRB,9.6374,0.5,5222.0,integral
1099242703,Possible GRB,13.3227,0.5,5222.0,integral
1099273774,Solar Activity,9.2562,,5312.0,integral
1099273776,Solar Activity,10.1978,,5312.0,integral
1099277289,Solar Activity,9.215,,4996.0,integral
1099284350,Solar Activity,6.2453,,5020.0,integral
1099289175,Solar Activity,6.4224,,4936.0,integral
1099289494,Solar Activity,7.462,,5442.0,integral
1099445230,Solar Activity,9.202,,5066.0,integral
1099452630,Solar Activity,18.7643,,5370.0,integral
1099452634,Solar Activity,31.2047,,5370.0,integral
1099465741,Solar Activity,6.1381,,5170.0,integral
1099541827,Possible GRB,10.3026,1.5,5420.0,integral
1099541828,Possible GRB,11.3313,1.5,5420.0,integral
1099705271,Solar Activity,6.0186,,4904.0,integral
1099713288,Short Spike,9.7585,0.1,5142.0,integral
1099744757,Short Spike,9.0716,0.1,6358.0,integral
1099842550,Confirmed GRB,9.2209,20,5244.0,integral
1100446724,Short Spike,9.1671,0.1-0.2,6712.0,integral
1100447394,Solar Activity,9.5147,,5124.0,integral
1100472322,Short Spike,7.506,,5092.0,integral
1100522904,Possible GRB,10.0357,0.2,6276.0,integral
1100563807,Possible GRB,6.6265,0.5,6584.0,integral
1100607905,Possible GRB,9.6611,0.4,4840.0,integral
1100616159,Undefined,10.1728,,5546.0,integral
1100616161,Possible GRB,14.4998,1,5546.0,integral
1100704649,,-1.0,,-1.0,integral
1100704669,Possible GRB,9.7141,20,5054.0,integral
1100785612,Possible GRB,10.4606,0.5,5904.0,integral
1100785614,Possible GRB,18.6665,,5904.0,integral
1100812993,Short Spike,7.1632,,5100.0,integral
1100875426,Possible GRB,10.3339,,4906.0,integral
1100974269,Short Spike,12.7391,0.1,5462.0,integral
1100976533,Solar Activity,6.0658,40,4876.0,integral
1100978616,Possible GRB,6.2355,10,4856.0,integral
1101025258,Short Spike,12.5825,0.1,5234.0,integral
1101061528,Possible GRB,6.0655,,5616.0,integral
1101333978,Short Spike,12.0239,,5342.0,integral
1101338907,Short Spike,6.2233,,5172.0,integral
1101356497,Short Spike,6.8479,,5152.0,integral
1102012057,Short Spike,10.3654,,5292.0,integral
1102082278,Short Spike,7.2874,,5042.0,integral
1102143215,Short Spike,12.1712,,5506.0,integral
1102150277,Short Spike,6.1135,,5084.0,integral
1102270670,Short Spike,7.7622,,4924.0,integral
1102314266,Possible GRB,10.0686,,8046.0,integral
1102314268,Possible GRB,11.9683,8,8046.0,integral
1102315705,,-1.0,,-1.0,integral
1102315725,Possible GRB,9.3033,15,4798.0,integral
1102315727,Possible GRB,6.6129,15,4798.0,integral
1102330942,Possible GRB,9.5874,1,4718.0,integral
1102386328,Short Spike,6.5709,,4812.0,integral
1102764707,Confirmed GRB,-1.0,20,-1.0,integral
1102776852,Solar Activity,9.1545,,4820.0,integral
1102776980,Solar Activity,9.1337,,6024.0,integral
1102777001,Solar Activity,36.4652,,6024.0,integral
1102777352,Solar Activity,6.2081,,5080.0,integral
1102777485,Solar Activity,6.3942,,5216.0,integral
1102777503,Solar Activity,14.8753,,5216.0,integral
1102778139,Solar Activity,6.3994,,4902.0,integral
1102785795,Possible GRB,9.3211,4,4816.0,integral
1102793140,Short Spike,6.0418,,4868.0,integral
1102809461,Solar Activity,36.5508,,15310.0,integral
1102809461,Solar Activity,33.1624,,15310.0,integral
1102875760,Short Spike,6.8556,,4862.0,integral
1102876457,Solar Activity,11.8737,,28670.0,integral
1102876459,Solar Activity,13.0739,,28670.0,integral
1102886505,Short Spike,7.9261,,4906.0,integral
1102913980,Short Spike,9.2815,,4854.0,integral
1102921176,Possible GRB,14.4646,0.2,7238.0,integral
1102925873,Possible GRB,9.3555,0.1,6082.0,integral
1103063926,Short Spike,8.6244,,4922.0,integral
1103069356,Possible GRB,6.5409,0.1,5316.0,integral
1103088956,Solar Activity,7.1882,,4770.0,integral
1103111335,Possible GRB,6.0989,10,4720.0,integral
1103164865,Short Spike,12.0032,,5040.0,integral
1103379934,Short Spike,9.1819,,5058.0,integral
1103412138,Possible GRB,6.9803,0.2,5534.0,integral
1103420520,Possible GRB,-1.0,10,-1.0,integral
1103420580,Undefined,-1.0,,-1.0,integral
1103420700,Confirmed GRB,-1.0,150,-1.0,integral
1103916290,Short Spike,10.0865,0.1,5332.0,integral
1103981002,Short Spike,6.1702,0.1,4906.0,integral
1104081746,Possible GRB,9.4439,20,9026.0,integral
1104081747,Possible GRB,9.6826,20,9026.0,integral
1104173703,Possible GRB,9.1916,20,4824.0,integral
1104173705,Possible GRB,9.1874,20,4824.0,integral
1104182881,Possible GRB,9.9328,2,5000.0,integral
1104182882,Soft Gamma-Ray Repeater,10.4075,2,5000.0,integral
1104183024,Soft Gamma-Ray Repeater,173.706,2,113662.0,integral
1104183025,Soft Gamma-Ray Repeater,224.257,2,113662.0,integral
1104184653,Short Spike,6.6221,0.1,5274.0,integral
1104205693,Short Spike,9.8611,0.1,4894.0,integral
1104206917,Possible GRB,6.541,6,4758.0,integral
1104337210,,-1.0,,-1.0,integral
1104337260,Solar Activity,-1.0,600,-1.0,integral
1104387959,Possible GRB,9.5259,6,5004.0,integral
1104388070,Undefined,9.2001,0,4954.0,integral
1104401620,Short Spike,12.9863,0.1,7220.0,integral
1104401622,Short Spike,33.472,0.1,7220.0,integral
1104424653,Short Spike,7.8953,0.1,4880.0,integral
1104465444,Short Spike,10.1689,0.1,5046.0,integral
1104603334,Solar Activity,6.1034,,5042.0,integral
1104604129,Solar Activity,6.3771,2,4772.0,integral
1104604519,Solar Activity,9.237,2,4862.0,integral
1104629753,Short Spike,11.6335,2,5120.0,integral
1104637206,Short Spike,13.4498,2,5382.0,integral
1104647247,Possible GRB,11.1605,,5282.0,integral
1104681023,Solar Activity,9.1836,,5074.0,integral
1104681614,Solar Activity,9.2526,,5528.0,integral
1104681820,Solar Activity,9.1705,,4854.0,integral
1104681907,Solar Activity,9.0159,,5022.0,integral
1104682217,Solar Activity,9.0238,,4840.0,integral
1104682220,Solar Activity,9.0274,,4840.0,integral
1104682658,Solar Activity,6.0845,,4754.0,integral
1104684006,Short Spike,6.2582,,4932.0,integral
1104746957,Short Spike,6.5846,,4562.0,integral
1104748554,Short Spike,6.1539,,4672.0,integral
1104748969,Solar Activity,6.7008,,4716.0,integral
1104751422,Short Spike,6.3191,,4550.0,integral
1104751710,Solar Activity,6.0909,,4738.0,integral
1104751942,Solar Activity,9.0774,,4710.0,integral
1104752177,Solar Activity,17.6492,,4948.0,integral
1104752988,Solar Activity,9.1958,,4610.0,integral
1104755132,Short Spike,9.1006,,4518.0,integral
1104755621,Short Spike,6.1769,,4466.0,integral
1104756578,Short Spike,6.5277,,4656.0,integral
1104756685,Short Spike,8.1198,,4746.0,integral
1104756965,Solar Activity,9.1379,,4556.0,integral
1104852157,Solar Activity,9.3121,,4482.0,integral
1104855455,Solar Activity,6.0207,,4366.0,integral
1104856451,Solar Activity,6.3318,,4508.0,integral
1104856673,Solar Activity,6.3213,,4696.0,integral
1104856970,Solar Activity,9.2729,,4764.0,integral
1104857000,Short Spike,27.5212,,4742.0,integral
1104857223,Solar Activity,10.0639,,4950.0,integral
1104857233,Solar Activity,9.7613,,4950.0,integral
1104857531,Solar Activity,9.4381,,5298.0,integral
1104857534,Solar Activity,9.3461,,5298.0,integral
1104857945,Short Spike,9.2589,,4472.0,integral
1104858381,Solar Activity,9.4554,,4726.0,integral
1104858720,Solar Activity,9.0763,,5008.0,integral
1104858724,Solar Activity,9.3643,,5008.0,integral
1104859323,Short Spike,9.1886,,4742.0,integral
1104860312,Solar Activity,6.0921,,4594.0,integral
1104860322,Solar Activity,9.1907,,4594.0,integral
1104860325,Solar Activity,9.0351,,4594.0,integral
1104860475,Solar Activity,16.7658,,4772.0,integral
1104860478,Solar Activity,31.8656,,4772.0,integral
1104860777,Solar Activity,9.2783,,4624.0,integral
1104861241,Solar Activity,9.0144,,4540.0,integral
1104862131,Solar Activity,-1.0,,-1.0,integral
1104862766,Short Spike,9.1917,,4608.0,integral
1104862771,Solar Activity,9.0662,,4436.0,integral
1104864101,Solar Activity,6.0695,,4424.0,integral
1104864260,Solar Activity,6.2432,,4472.0,integral
1104865045,Solar Activity,9.2323,,4458.0,integral
1104867983,Solar Activity,9.1203,,4390.0,integral
1104868189,Short Spike,6.1965,,4448.0,integral
1104874383,Solar Activity,6.3631,,4376.0,integral
1104881359,Solar Activity,10.5299,,4382.0,integral
1104881780,Radiation Belt,6.0089,,4392.0,integral
1104882355,Short Spike,6.2455,,4474.0,integral
1104883954,Radiation Belt,6.1347,,4440.0,integral
1104885311,Short Spike,9.2341,,4378.0,integral
1104900678,Radiation Belt,6.2892,,4418.0,integral
1104901305,Radiation Belt,9.2192,,4498.0,integral
1104901927,Radiation Belt,6.0197,,4368.0,integral
1104904730,Solar Activity,6.4238,,4542.0,integral
1104920409,Solar Activity,9.2509,,4686.0,integral
1104922758,Solar Activity,6.2534,,4356.0,integral
1104924203,Solar Activity,6.6459,,4364.0,integral
1104944596,Short Spike,9.5281,,4350.0,integral
1104959424,Short Spike,6.0348,,4392.0,integral
1105000706,Short Spike,7.2691,,4492.0,integral
1105110133,Solar Activity,6.2298,,4456.0,integral
1105110265,Solar Activity,9.1129,,4488.0,integral
1105113815,Solar Activity,9.2324,,4574.0,integral
1105114220,Solar Activity,6.1998,,4390.0,integral
1105114492,Solar Activity,6.4811,,4492.0,integral
1105114496,Solar Activity,9.3208,,4492.0,integral
