name,ra,dec,lii,bii,error_radius,time,end_time,Trigger Time,trigger_type,reliability,trigger_timescale,trigger_algorithm,channel_low,channel_high,adc_low,adc_high,detector_mask,geo_long,geo_lat,ra_scx,dec_scx,ra_scz,dec_scz,theta,phi,localization_source
TGF120708662,236.0,26.75,42.5494,51.7339,50.0,1341755450.086655,1341756064.491771,1341755586.343691,TGF,1.0,16,119,5,7,1353,4095,11,18.317,1.667,101.0664,31.3698,157.3182,-42.34,100.0,252.0,"Fermi, GBM FSW"
TGF190821888,243.0167,26.95,44.7283,45.6379,16.0833,1566414990.135084,1566415604.544425,1566415129.3052,TGF,1.0,16,117,5,7,1353,4095,1100000010,84.35,12.2167,127.2987,-3.4454000000000002,35.0069,-33.593,155.0,192.0,"Fermi, GBM FSW"
TGF150127618,103.8333,27.3333,188.5933,12.8741,31.1167,1422366457.849328,1422367072.259595,1422366590.059353,TGF,1.0,16,118,5,7,1353,4095,110001,10.15,-4.3167,310.4106,-18.0038,24.6835,39.8293,65.0,172.0,"Fermi, GBM FSW"
TGF231012486,258.217,27.35,49.4887,32.622,35.65,1697103415.13304,1697104029.546162,1697103552.735753,TGF,1.0,16,118,5,7,1353,4095,10101,77.5833,9.7667,193.1678,-9.2046,279.424,21.9469,19.9657,330.178,"Fermi, GBM"
TGF100610202,116.9333,27.3667,193.102,23.6912,26.5667,1276138100.861782,1276138707.079978,1276138232.623892,TGF,1.0,16,116,5,7,1353,4095,10101100000010,273.85,12.483,76.3861,32.3512,277.0339,55.9057,95.0,35.0,"Fermi, GBM FSW"
TGF230724873,199.9,27.6833,39.6222,83.7259,50.0,1690224898.031048,1690225512.440269,1690225036.481072,TGF,1.0,16,119,5,7,1353,4095,11,83.6167,17.35,86.7948,0.6819,357.1872,-29.9168,159.989,180.025,"Fermi, GBM"
TGF211006877,270.71,27.72,53.7487,22.2045,90.0,1633546828.327949,1633547229.74444,1633546962.122677,TGF,1.0,16,119,5,7,1353,4095,11,288.3,7.2333,185.6811,-9.3584,270.7162,27.7061,0.0149,280.962,"Fermi, GBM"
TGF160826717,218.4,28.1833,41.5635,67.3944,27.5833,1472224249.656075,1472224864.065577,1472224383.626099,TGF,1.0,16,119,5,7,1353,4095,11,111.1833,17.7667,185.5638,-54.4665,328.7087,-29.7459,120.0,273.0,"Fermi, GBM FSW"
TGF230322197,275.0,28.2,55.6553,18.8281,34.9167,1679456505.160408,1679457119.571921,1679456641.258845,TGF,1.0,16,119,5,7,1353,4095,11,32.3,-13.95,8.5947,3.4181,279.9474,-21.5655,49.9943,92.0189,"Fermi, GBM"
TGF230626292,56.6667,28.2167,163.5681,-20.5095,27.5333,1687755479.059142,1687756068.895331,1687755614.133766,TGF,1.0,16,119,5,7,1353,4095,11,270.85,11.1833,93.8568,25.546,321.8906,54.444,70.002,332.993,"Fermi, GBM"
TGF150906805,345.6833,28.3667,95.6661,-28.6872,22.4833,1441559859.125081,1441560473.535186,1441559992.983136,TGF,1.0,16,43,5,7,1353,4095,10100010100000,278.8167,25.6,125.573,39.9109,193.3003,-24.3763,155.0,240.0,"Fermi, GBM FSW"
TGF170312490,197.25,28.6,54.7139,85.8492,22.8667,1489315361.542667,1489315975.953215,1489315494.79292,TGF,1.0,16,119,5,7,1353,4095,11,168.6667,-14.7667,348.4843,58.1178,174.3614,31.7469,20.0,270.0,"Fermi, GBM FSW"
TGF101123225,318.65,28.6167,75.7738,-13.7988,34.5,1290486097.101326,1290486711.511753,1290486235.855472,TGF,1.0,16,119,5,7,1353,4095,11,104.3,-6.883,223.9823,-41.0683,271.5921,37.7286,40.0,125.0,"Fermi, GBM FSW"
TGF190611194,79.35,28.7167,176.7993,-5.2937,26.65,1560220622.510603,1560221236.923565,1560220760.209394,TGF,1.0,16,119,5,7,1353,4095,11,260.4333,23.5833,79.1583,18.7242,255.9442,71.2483,80.0,0.0,"Fermi, GBM FSW"
TGF181009128,286.3,28.85,60.3426,9.9762,34.9167,1539046899.276629,1539047513.687418,1539047033.294852,TGF,1.0,16,119,5,7,1353,4095,11,290.5833,5.0167,189.1523,-50.2556,19.3632,-39.2953,110.0,242.0,"Fermi, GBM FSW"
TGF120526439,332.7167,28.85,85.3883,-22.0788,31.2333,1338021024.951907,1338021639.360523,1338021156.857648,TGF,1.0,16,116,5,7,1353,4095,101110111011,280.417,10.933,59.7393,24.552,310.4127,35.922,20.0,315.0,"Fermi, GBM FSW"
TGF140125521,68.1667,29.05,170.4146,-12.7924,28.8833,1390649298.176949,1390649535.74975,1390649429.811519,TGF,1.0,16,119,5,7,1353,4095,11,142.8,-18.4667,348.7051,1.6505999999999998,79.6288,29.2221,10.0,0.0,"Fermi, GBM FSW"
TGF190319608,254.15,29.4333,50.8224,36.6137,24.1833,1553002383.564511,1553002997.975501,1553002516.030821,TGF,1.0,16,117,5,7,1353,4095,11010000000010,95.2667,6.2667,10.5059,36.6779,160.9698,49.4358,70.0,269.0,"Fermi, GBM FSW"
TGF150621275,38.6167,29.4833,148.3638,-28.2512,16.8,1434861199.038,1434861813.447583,1434861332.623999,TGF,1.0,16,116,5,7,1353,4095,10100000010,271.6,5.6333,108.0305,13.6051,189.6542,-31.0442,155.0,12.0,"Fermi, GBM FSW"
TGF111126190,27.3667,29.5,137.7789,-31.6933,26.1667,1322278286.837509,1322278901.247092,1322278421.67154,TGF,1.0,16,118,5,7,1353,4095,10001001,149.867,-6.217,225.0915,36.8001,253.4889,-49.6211,140.0,235.0,"Fermi, GBM FSW"
TGF190304208,5.9333,29.5333,115.749,-32.9518,23.1333,1551671853.024146,1551672467.434774,1551671990.498395,TGF,1.0,16,116,5,7,1353,4095,101000000010,281.0333,25.65,5.9536999999999995,-62.988,158.4446,-24.3302,155.0,264.0,"Fermi, GBM FSW"
TGF220917378,279.25,29.65,58.5196,15.9184,25.7667,1663398261.478727,1663398288.103205,1663398270.470873,TGF,1.0,16,119,5,7,1353,4095,11,282.7167,11.25,176.6461,-0.0412,86.7042,54.6615,95.0,101.0,"Fermi, GBM FSW"
TGF140910523,294.2167,29.7167,64.3033,4.2337,24.0333,1410345065.806094,1410345680.215837,1410345200.464144,TGF,1.0,16,119,5,7,1353,4095,11,255.7333,16.9,175.8472,8.975,91.1111,-30.1512,160.0,165.0,"Fermi, GBM FSW"
TGF140905648,88.7,29.7667,180.3126,2.1432,22.5667,1409923888.023676,1409924502.434224,1409924023.513909,TGF,1.0,16,43,5,7,1353,4095,10000000000100,3.05,11.9,180.9978,3.9994,270.3036,-9.8314,160.0,270.0,"Fermi, GBM FSW"
TGF240422276,176.183,30.0,197.9064,75.089,25.6667,1713760499.76262,1713761114.172725,1713760638.48474,TGF,1.0,16,116,5,7,1353,4095,1101011,98.7667,1.7833,5.2082,-17.1263,77.1189,45.2183,75.0117,182.968,"Fermi, GBM"
TGF200613113,5.5667,30.1167,115.4652,-32.3318,37.0333,1592008818.225481,1592009432.638241,1592008955.588244,TGF,1.0,16,119,5,7,1353,4095,11,346.15,9.6833,82.6748,22.2457,320.0143,52.8405,40.0,305.0,"Fermi, GBM FSW"
TGF130503434,315.0,30.1833,74.8499,-10.3712,36.8833,1367569383.114915,1367569882.833669,1367569514.636511,TGF,1.0,16,119,5,7,1353,4095,11,286.8,10.3333,50.9768,10.0291,315.0429,30.3091,0.0,0.0,"Fermi, GBM FSW"
TGF140522396,69.1167,30.2167,170.0726,-11.4028,34.6167,1400743719.266434,1400744333.676097,1400743854.932405,TGF,1.0,16,119,5,7,1353,4095,11,116.5,24.4833,51.5283,-6.6675,118.701,73.2314,50.0,7.0,"Fermi, GBM FSW"
TGF120410553,193.2333,30.4,117.3015,86.7119,25.9167,1334056414.551392,1334057028.961256,1334056551.817435,TGF,1.0,16,117,5,7,1353,4095,1101000000010,27.833,1.4,7.6844,-3.6781,94.0178,44.8518,75.0,203.0,"Fermi, GBM FSW"
TGF101118249,30.2333,30.5667,140.1962,-29.9646,25.3167,1290056205.138896,1290056811.357294,1290056336.80505,TGF,1.0,16,116,5,7,1353,4095,100010000011,117.3,0.967,223.873,46.2402,237.6138,-42.9293,155.0,240.0,"Fermi, GBM FSW"
TGF121114355,300.8167,30.65,68.0075,-0.2062,30.4667,1352878092.542955,1352878706.953584,1352878230.593222,TGF,1.0,16,43,5,7,1353,4095,11100100001000,125.517,25.517,233.7819,-4.0388,307.9153,75.5195,45.0,65.0,"Fermi, GBM FSW"
TGF131019440,331.7833,30.7667,85.9832,-20.0735,28.0333,1382171468.476313,1382172082.88658,1382171604.846525,TGF,1.0,16,119,5,7,1353,4095,11,280.8,10.9,177.8487,6.6873000000000005,83.6462,32.0064,90.0,135.0,"Fermi, GBM FSW"
TGF200114189,349.2,30.8667,100.0231,-27.7609,28.5,1578972600.713052,1578973215.123841,1578972735.723263,TGF,1.0,16,119,5,7,1353,4095,11,124.6,-19.75,271.2814,-50.6272,320.5655,28.1599,25.0,132.0,"Fermi, GBM FSW"
TGF201208914,60.7667,31.0167,164.3633,-16.0409,25.8833,1607460841.010866,1607461455.42089,1607460977.557017,TGF,1.0,16,116,5,7,1353,4095,101011100011,136.7667,-5.55,268.3791,-14.8284,167.3018,-35.9698,120.0,180.0,"Fermi, GBM FSW"
TGF151220295,209.883,31.1167,52.0049,74.6212,26.0333,1450591325.102909,1450591939.513537,1450591461.329167,TGF,1.0,16,119,5,7,1353,4095,11,132.3333,-15.9833,269.6063,-22.5068,345.3015,30.8078,105.014,282.008,"Fermi, GBM"
TGF200214412,102.8,31.1333,184.6492,13.5897,34.8667,1581670220.825739,1581670835.239466,1581670357.004683,TGF,1.0,16,119,5,7,1353,4095,11,116.35,-1.7833,323.4392,-13.562,52.1774,5.2162,55.0,205.0,"Fermi, GBM FSW"
TGF201001300,345.7667,31.1333,97.1658,-26.2603,28.6167,1601528974.284138,1601529588.696657,1601529113.342808,TGF,1.0,16,116,5,7,1353,4095,1110010111,90.1167,24.4,185.1846,-15.4064,226.8443,69.7537,70.0,167.0,"Fermi, GBM FSW"
TGF100927333,10.15,31.2833,120.2153,-31.5313,13.1167,1285567051.067448,1285567665.479122,1285567189.533927,TGF,1.0,16,117,5,7,1353,4095,10000100000010,106.733,10.933,187.7889,-21.5102,158.3282,65.6462,80.0,180.0,"Fermi, GBM FSW"
TGF150714555,20.6667,31.3833,130.7087,-31.0164,19.6333,1436872649.197474,1436873255.415469,1436872780.415511,TGF,1.0,16,43,5,7,1353,4095,10010010000,93.7667,23.2667,133.295,13.433,216.624,-25.9372,165.0,220.0,"Fermi, GBM FSW"
TGF101208234,329.1667,31.4333,84.599,-18.1361,33.2833,1291782883.480163,1291783497.891717,1291783019.786525,TGF,1.0,16,43,5,7,1353,4095,10001010000,129.283,-9.767,244.6944,-51.8607,268.4004,35.7144,50.0,118.0,"Fermi, GBM FSW"
TGF120611732,172.5333,31.45,194.3576,71.7829,35.0167,1339428730.021852,1339429336.239043,1339428861.287606,TGF,1.0,16,119,5,7,1353,4095,11,24.583,-0.05,63.6201,8.3098,161.6648,43.7755,15.0,140.0,"Fermi, GBM FSW"
TGF201029938,146.8667,31.55,195.2234,49.9525,26.1333,1604006891.888617,1604007506.299688,1604007026.130898,TGF,1.0,16,119,5,7,1353,4095,11,263.4167,7.2667,207.2722,-8.1937,303.615,-37.4972,160.0,0.0,"Fermi, GBM FSW"
TGF101012231,285.7167,31.8667,62.9039,11.7158,32.7833,1286854219.18902,1286854833.599809,1286854351.847242,TGF,1.0,16,117,5,7,1353,4095,1010000000010,276.717,18.5,205.0601,21.7762,348.9678,63.6933,50.0,65.0,"Fermi, GBM FSW"
TGF210717994,247.9667,31.9167,52.6198,42.3157,34.4667,1626558520.283872,1626559134.692489,1626558655.357732,TGF,1.0,16,119,5,7,1353,4095,11,78.3167,25.3833,102.7428,21.1722,13.1977,-1.1743000000000001,120.0,122.0,"Fermi, GBM FSW"
TGF181028174,123.0667,32.2167,189.6755,30.2107,28.75,1540696091.75773,1540696484.980904,1540696227.76013,TGF,1.0,16,117,5,7,1353,4095,1010000000010,282.0667,5.8667,194.4417,34.8624,51.0209,49.0582,55.0,310.0,"Fermi, GBM FSW"
TGF220816754,16.7833,32.4833,126.7643,-30.2716,27.0167,1660665817.798336,1660666424.01617,1660665949.384305,TGF,1.0,16,119,5,7,1353,4095,11,284.65,18.9833,152.4872,-23.9541,129.5249,64.2426,70.0042,215.004,"Fermi, GBM"
TGF190531540,55.4,32.4833,159.7681,-17.9546,27.3333,1559300158.984114,1559300773.397318,1559300297.210884,TGF,1.0,16,119,5,7,1353,4095,11,94.6833,-4.4,53.9454,10.722,153.1022,40.0449,75.0,344.0,"Fermi, GBM FSW"
TGF240307606,162.15,32.95,193.0363,62.8874,23.6,1709818227.769339,1709818842.180209,1709818362.107617,TGF,1.0,16,117,5,7,1353,4095,11000000010,24.15,-17.8333,340.3632,-9.8524,64.7142,29.5435,80.0011,200.99,"Fermi, GBM"
TGF130323347,289.5833,33.5167,65.8462,9.4919,22.7167,1364023068.824632,1364023683.234939,1364023203.002742,TGF,1.0,16,116,5,7,1353,4095,11011,107.0333,-5.7,359.1234,5.3765,82.948,-48.8176,155.0,36.0,"Fermi, GBM FSW"
TGF150430466,324.783,33.7,83.295,-13.987400000000001,35.0667,1430384891.132051,1430385505.541271,1430385029.102053,TGF,1.0,16,119,5,7,1353,4095,11,273.5167,16.8833,34.3444,16.4544,295.6234,27.1746,25.8669,3.278,"Fermi, GBM"
TGF100702649,55.4833,33.8167,158.9427,-16.8763,26.4167,1278077505.591998,1278078120.001942,1278077642.250198,TGF,1.0,16,118,5,7,1353,4095,1001001,138.75,-3.933,109.121,47.5203,267.7172,40.4484,100.0,319.0,"Fermi, GBM FSW"
TGF190703571,225.4167,33.8167,54.4193,61.2822,50.0,1562153973.822758,1562154588.231535,1562154108.560631,TGF,1.0,16,119,5,7,1353,4095,11,264.05,23.85,113.5246,29.0934,38.9492,-25.547,170.0,90.0,"Fermi, GBM FSW"
TGF101205250,63.3333,33.8333,163.9502,-12.5104,50.0,1291525040.205534,1291525654.617369,1291525176.144004,TGF,1.0,16,116,5,7,1353,4095,10000000100001,141.867,-11.817,239.3499,-5.6518,337.5393,-55.2105,115.0,194.0,"Fermi, GBM FSW"
TGF211029244,208.5,33.8833,63.3947,74.9501,26.4,1635479316.454683,1635479922.673121,1635479447.528847,TGF,1.0,16,119,5,7,1353,4095,11,276.5667,25.1667,210.989,14.02,54.5548,74.7614,70.0,0.0,"Fermi, GBM FSW"
TGF171024210,147.0,34.0167,191.4014,50.2493,26.1667,1508814036.505428,1508814650.916901,1508814175.691879,TGF,1.0,16,116,5,7,1353,4095,10100000011,203.6833,24.5333,210.4189,-12.4286,306.3522,-25.1283,160.0,315.0,"Fermi, GBM FSW"
TGF140826314,12.6167,34.0333,122.7022,-28.838,25.75,1409031067.094627,1409031640.544383,1409031160.552016,TGF,1.0,16,117,5,7,1353,4095,1100000000010,115.8167,23.7167,151.1272,10.989,239.4748,-8.4468,130.0,229.0,"Fermi, GBM FSW"
TGF230420691,95.5,34.15,179.2045,9.3013,27.2667,1682001128.246699,1682001742.656724,1682001266.440921,TGF,1.0,16,116,5,7,1353,4095,1000000100010,121.2167,-5.4,5.5541,-22.1782,247.9694,-48.6413,154.986,240.038,"Fermi, GBM"
TGF240425031,209.017,34.15,63.7077,74.4522,28.65,1713998549.684662,1713999164.094244,1713998686.710633,TGF,1.0,16,116,5,7,1353,4095,100000001011,119.6833,19.8667,38.8283,-22.9563,16.1504,65.3417,80.0044,169.99,"Fermi, GBM"
TGF110501663,13.2667,34.25,123.3154,-28.6205,8.3167,1304257945.857529,1304258560.26675,1304258078.739408,TGF,1.0,16,117,5,7,1353,4095,1001000000010,151.933,-5.967,36.4457,-40.5547,220.3776,-49.3786,155.0,60.0,"Fermi, GBM FSW"
TGF181120086,351.2,34.4333,103.2866,-25.1118,17.2333,1542675721.78326,1542676336.194491,1542675855.129589,TGF,1.0,16,1,3,4,259,1352,11100,127.4167,9.4833,232.603,-36.2354,248.7933,52.6527,70.0028,133.986,"Fermi, GBM"
TGF091214495,102.917,34.55,181.4503,15.0307,8.0,1260787870.099314,1260788484.510425,1260788007.829607,TGF,1.0,16,43,5,7,1353,4095,11010000000000,31.333,25.333,203.9257,-4.1909,295.847,-24.5861,165.024,220.065,"Fermi, GBM"
TGF160607461,198.9833,34.6,89.3348,80.8692,35.0667,1465290102.600221,1465290717.01085,1465290238.154505,TGF,1.0,16,117,5,7,1353,4095,11000000000010,122.0,13.0833,77.6622,26.4093,216.506,56.5921,25.0,108.0,"Fermi, GBM FSW"
TGF230910988,66.0167,34.6667,164.9286,-10.3438,34.8167,1694382066.608079,1694382681.017058,1694382199.953885,TGF,1.0,16,119,5,7,1353,4095,11,108.8167,21.5,169.9922,5.1177,82.6297,-27.1954,63.8285,99.4337,"Fermi, GBM"
TGF230625019,222.35,34.8333,57.2462,63.6789,34.9333,1687645551.296796,1687646165.709838,1687645683.939448,TGF,1.0,16,119,5,7,1353,4095,11,263.4333,17.2333,89.8762,22.6297,185.34,12.8662,39.9567,242.979,"Fermi, GBM"
TGF191019200,211.2333,34.9,63.7615,72.4783,26.7833,1571453128.284726,1571453742.695394,1571453267.135029,TGF,1.0,16,119,5,7,1353,4095,11,278.9333,23.8833,206.07,5.2905,327.7206,79.9922,60.0,0.0,"Fermi, GBM FSW"
TGF130518976,240.65,34.95,56.0147,48.7042,29.0667,1368912164.377204,1368912778.78574,1368912297.706917,TGF,1.0,16,43,5,7,1353,4095,1100100000000,221.6167,19.4833,54.9994,-24.9603,58.3204,65.0028,80.0,185.0,"Fermi, GBM FSW"
TGF111024345,245.6833,35.0,56.5038,44.5937,35.2667,1319436868.225801,1319437482.63651,1319437000.179943,TGF,1.0,16,119,5,7,1353,4095,11,136.333,-8.75,197.1573,-21.3827,270.3098,36.509,20.0,330.0,"Fermi, GBM FSW"
TGF211004943,8.8,35.1,119.1828,-27.6535,21.35,1633379741.085497,1633380355.497855,1633379873.536035,TGF,1.0,16,1,3,4,259,1352,1100,168.6333,21.2,195.9269,-16.4098,140.1564,62.3657,75.0179,166.988,"Fermi, GBM"
TGF140409111,101.1833,35.15,180.3018,13.9593,13.0167,1397003846.304667,1397004460.714611,1397003982.914749,TGF,1.0,16,118,5,7,1353,4095,10001001,102.7833,-9.7667,353.015,-4.1568,261.0543,-25.2099,160.0,150.0,"Fermi, GBM FSW"
TGF140826460,286.1833,35.25,66.2177,12.7695,35.1,1409043574.863437,1409044189.274146,1409043706.657653,TGF,1.0,16,117,5,7,1353,4095,10000100000010,137.5833,16.6,180.965,20.3735,277.4212,16.8452,20.0,270.0,"Fermi, GBM FSW"
TGF191122561,32.4167,35.3,140.4608,-24.8948,29.2833,1574425563.265054,1574426177.677895,1574425696.93172,TGF,1.0,16,119,5,7,1353,4095,11,24.1833,-14.1667,221.5407,-27.2933,301.1217,19.3146,80.0,185.0,"Fermi, GBM FSW"
TGF221202773,341.783,35.35,96.1316,-20.9715,32.5833,1670002271.038413,1670002885.451335,1670002403.969014,TGF,1.0,16,116,5,7,1353,4095,1000110000011,262.5667,11.9667,245.488,-30.9942,281.6991,53.3311,45.0091,121.984,"Fermi, GBM"
TGF160503887,146.5,35.4833,189.0948,49.8913,26.05,1462302874.904448,1462303489.31395,1462303009.642482,TGF,1.0,16,43,5,7,1353,4095,1101000000000,94.7,3.7,27.7611,4.7692,301.8329,-40.401,160.014,180.028,"Fermi, GBM"
TGF140929256,193.1833,35.4833,121.118,81.6404,26.3667,1411963591.124251,1411964205.53488,1411963728.662512,TGF,1.0,16,119,5,7,1353,4095,11,291.7,21.3667,151.819,-52.3794,19.860500000000002,-27.2607,170.0,120.0,"Fermi, GBM FSW"
TGF140813009,326.4833,35.55,85.6422,-13.5597,35.2833,1407881478.185217,1407882084.403132,1407881609.707296,TGF,1.0,16,117,5,7,1353,4095,1100000000010,278.0833,7.25,150.2063,16.027,242.6893,8.5768,80.0,231.0,"Fermi, GBM FSW"
TGF120902703,149.2667,35.7333,188.7202,52.1422,50.0,1346597397.732791,1346597930.220911,1346597531.814703,TGF,1.0,16,119,5,7,1353,4095,11,273.267,9.217,185.9018,34.6566,126.1985,-36.1198,75.0,26.0,"Fermi, GBM FSW"
TGF140422840,203.4667,35.8,79.3895,77.4835,26.9833,1398190019.596812,1398190535.699867,1398190157.582545,TGF,1.0,16,119,5,7,1353,4095,11,275.4333,8.95,16.719,-5.5803,99.4863,52.1869,70.0,204.0,"Fermi, GBM FSW"
TGF120430163,153.6,35.8333,188.3417,55.6516,25.9333,1335750764.022951,1335751370.239136,1335750895.768686,TGF,1.0,16,119,5,7,1353,4095,11,9.817,4.467,5.4035,-15.3817,262.0814,-39.9496,124.962,179.989,"Fermi, GBM"
TGF130926289,107.6333,36.0333,181.4829,19.1554,31.4333,1380171205.734372,1380171820.144276,1380171344.328591,TGF,1.0,16,119,5,7,1353,4095,11,265.15,18.8833,176.645,17.5028,46.5341,63.9194,45.0,310.0,"Fermi, GBM FSW"
TGF221127794,16.75,36.05,126.4528,-26.7153,31.7,1669572143.515603,1669572684.199655,1669572209.48495,TGF,1.0,16,119,5,7,1353,4095,11,120.4,-9.1167,250.6439,-12.4104,144.1414,-52.2356,140.0,203.0,"Fermi, GBM FSW"
TGF151110680,268.8167,36.1,61.9592,26.3051,28.1333,1447168593.193795,1447169207.604745,1447168728.044119,TGF,1.0,16,117,5,7,1353,4095,1100000010,98.55,6.0667,216.331,-49.6416,57.3847,-38.4175,155.0,252.0,"Fermi, GBM FSW"
TGF110512178,239.6833,36.1333,57.7848,49.5269,26.2167,1305166473.410296,1305167087.819959,1305166609.060255,TGF,1.0,16,118,5,7,1353,4095,11001,110.133,21.967,57.228,-16.0469,15.2687,68.8536,70.0,177.0,"Fermi, GBM FSW"
TGF220724261,221.7,36.1833,60.4731,63.9536,35.05,1658635992.709802,1658636205.70583,1658636124.344252,TGF,1.0,16,119,5,7,1353,4095,11,269.2167,13.0333,126.61,28.6338,273.6214,56.9388,40.0,70.0,"Fermi, GBM FSW"
TGF090203356,38.05,36.3333,144.6759,-22.2478,14.0833,1233646229.514089,1233646843.924436,1233646364.380266,TGF,0.9725,16,43,5,7,1353,4095,10000000001,125.8243,-16.6825,314.5417,-17.2121,39.3187,16.3759,,,"Fermi, GBM"
TGF121125826,80.1167,36.3333,170.9168,-0.4017,25.6333,1353869215.71684,1353869600.746858,1353869350.966881,TGF,1.0,16,116,5,7,1353,4095,1000000001011,299.283,8.333,198.6673,12.8808,278.8151,-36.8055,165.0,200.0,"Fermi, GBM FSW"
TGF110202888,216.4167,36.3333,63.5547,68.0288,30.6833,1296677776.583076,1296678390.994227,1296677910.889488,TGF,1.0,16,119,5,7,1353,4095,11,14.45,1.217,319.0906,45.2288,134.7883,44.6903,60.0,290.0,"Fermi, GBM FSW"
TGF220717796,2.64,36.36,113.8018,-25.786,50.0,1658077483.580464,1658078097.989362,1658077615.790449,TGF,1.0,16,116,5,7,1353,4095,1100011,138.75,17.3333,116.4754,23.9248,329.3532,62.1539,33.004,264.0,"Fermi, GBM"
TGF200927940,265.8333,36.4,61.5928,28.7077,34.9,1601238658.123603,1601239272.535801,1601238796.142167,TGF,1.0,16,119,5,7,1353,4095,11,285.7667,13.8,183.9426,-2.3909000000000002,273.1887,17.4919,20.0,285.0,"Fermi, GBM FSW"
TGF231020889,302.6,36.45,73.6942,1.6682000000000001,29.5167,1697829440.359233,1697830054.770023,1697829575.209598,TGF,1.0,16,117,5,7,1353,4095,1010000000010,67.9667,0.0167,202.5573,-14.323,94.0788,-51.1462,154.97,228.046,"Fermi, GBM"
TGF230913220,40.4167,36.4667,146.4709,-21.3162,34.85,1694574834.043086,1694575448.452869,1694574966.333175,TGF,1.0,16,119,5,7,1353,4095,11,314.4333,24.1833,171.3156,8.8862,336.222,80.8016,50.0105,236.006,"Fermi, GBM"
TGF151208533,64.45,36.6333,162.5956,-9.8825,17.15,1449575130.984503,1449575745.395212,1449575266.61877,TGF,1.0,16,50,4,7,497,4095,11010010000000,133.3333,-14.2167,291.8869,42.2891,64.4521,36.6371,0.0293,202.565,"Fermi, GBM"
TGF120830762,283.25,36.7833,66.6952,15.556000000000001,24.6667,1346343284.759313,1346343899.168734,1346343418.569329,TGF,1.0,16,43,5,7,1353,4095,10001000000,128.167,6.35,153.4293,38.6422,352.2529,49.8131,50.0,92.0,"Fermi, GBM FSW"
TGF081123874,156.5167,36.8,186.1969,57.9049,27.9333,1227470191.001858,1227470797.217962,1227470322.331582,TGF,0.949,16,43,5,7,1353,4095,10010,129.8442,-15.9326,242.7907,-21.4839,159.7073,17.0123,,,"Fermi, GBM"
TGF161013741,81.9167,36.85,171.3043,1.0833,34.8167,1476373502.841076,1476374117.251866,1476373638.731427,TGF,1.0,16,119,5,7,1353,4095,11,100.9167,13.3667,167.9745,-5.2425,78.6203,7.0028,30.0,90.0,"Fermi, GBM FSW"
TGF140519764,20.4833,36.9333,129.6815,-25.5385,24.7833,1400516314.946115,1400516929.355617,1400516448.244125,TGF,1.0,16,117,5,7,1353,4095,110000000010,85.7667,12.3167,53.3001,28.5313,270.4504,55.7025,70.0,339.0,"Fermi, GBM FSW"
TGF170911550,94.25,36.9667,176.19,9.657399999999999,13.4333,1505128221.022166,1505128835.433117,1505128357.840455,TGF,1.0,16,117,5,7,1353,4095,1100000000010,73.3333,21.05,172.7893,12.1936,293.4014,67.0059,75.0,287.0,"Fermi, GBM FSW"
TGF230815176,87.0833,37.05,173.3412,4.6815,20.8,1692065473.615202,1692066079.833721,1692065604.705419,TGF,1.0,16,117,5,7,1353,4095,1001000000010,275.6833,13.7833,142.647,23.4017,350.2726,63.9663,60.0107,318.983,"Fermi, GBM"
TGF151008198,206.4333,37.2833,77.8872,74.6995,16.45,1444272212.713999,1444272818.932155,1444272343.820107,TGF,1.0,16,116,5,7,1353,4095,11100001000111,282.9333,21.65,224.9005,-53.8582,359.321,-27.0748,155.0,264.0,"Fermi, GBM FSW"
TGF181130423,218.5833,37.3333,64.627,66.0711,24.8833,1543568787.065962,1543569401.477274,1543568921.836343,TGF,1.0,16,119,5,7,1353,4095,11,116.2167,-4.7333,244.3149,-23.7115,312.8871,39.7534,70.0,296.0,"Fermi, GBM FSW"
TGF110814918,225.0,37.4,61.8869,61.1184,35.6667,1313352024.114521,1313352589.372087,1313352158.004642,TGF,1.0,16,119,5,7,1353,4095,11,286.25,12.317,129.0698,26.8049,199.3792,-33.6989,75.0,282.0,"Fermi, GBM FSW"
TGF160502599,143.267,37.4167,186.0934,47.3293,34.7333,1462191585.253653,1462192199.664523,1462191719.639888,TGF,1.0,16,119,5,7,1353,4095,11,28.7833,-3.85,32.8305,9.4243,130.9095,40.2542,10.0329,179.894,"Fermi, GBM"
TGF130913030,283.8833,37.4833,67.567,15.3587,29.2,1379025642.937785,1379026257.347368,1379025781.851898,TGF,1.0,16,117,5,7,1353,4095,10100000010,356.8,13.2833,178.2106,29.1762,328.2108,57.1898,35.0,79.0,"Fermi, GBM FSW"
