Top,Flux,Region,Start,Trigger Time,Links,
40,C1.6,2790,1607127360,1607128680,1607129520,https://www.spaceweatherlive.com/en/archive/2020/12/05/xray.html
41,C1.6,2790,1607260680,1607261220,1607261760,https://www.spaceweatherlive.com/en/archive/2020/12/06/xray.html
42,C1.6,2779,1604257260,1604258160,1604259660,https://www.spaceweatherlive.com/en/archive/2020/11/01/xray.html
43,C1.5,2778,1603805460,1603806060,1603806840,https://www.spaceweatherlive.com/en/archive/2020/10/27/xray.html
44,C1.5,2786,1606495500,1606496340,1606498140,https://www.spaceweatherlive.com/en/archive/2020/11/27/xray.html
45,C1.5,2786,1606526460,1606527300,1606528560,https://www.spaceweatherlive.com/en/archive/2020/11/28/xray.html
46,C1.5,2779,1604001600,1604002560,1604003880,https://www.spaceweatherlive.com/en/archive/2020/10/29/xray.html
47,C1.5,2770,1596858120,1596858540,1596858900,https://www.spaceweatherlive.com/en/archive/2020/08/08/xray.html
48,C1.5,2774,1602852360,1602853020,1602853380,https://www.spaceweatherlive.com/en/archive/2020/10/16/xray.html
49,C1.4,2779,1603922340,1603923060,1603923480,https://www.spaceweatherlive.com/en/archive/2020/10/28/xray.html
50,C1.4,2786,1606864260,1606864800,1606865160,https://www.spaceweatherlive.com/en/archive/2020/12/01/xray.html
1,X1.59,2838,1625321880,1625322540,1625322840,https://www.spaceweatherlive.com/en/archive/2021/07/03/xray.html
2,X1,2887,1635434220,1635435300,1635436080,https://www.spaceweatherlive.com/en/archive/2021/10/28/xray.html
3,M4.79,2860,1630129140,1630131060,1630131780,https://www.spaceweatherlive.com/en/archive/2021/08/28/xray.html
4,M3.9,2822,1620412980,1620414240,1620415140,https://www.spaceweatherlive.com/en/archive/2021/05/07/xray.html
5,M2.8,2871,1632371700,1632372120,1632372600,https://www.spaceweatherlive.com/en/archive/2021/09/23/xray.html
6,M2.7,2838,1625295840,1625296620,1625296920,https://www.spaceweatherlive.com/en/archive/2021/07/03/xray.html
7,M2.2,2887,1635416340,1635416880,1635417420,https://www.spaceweatherlive.com/en/archive/2021/10/28/xray.html
8,M2,2891,1636472820,1636477320,1636479420,https://www.spaceweatherlive.com/en/archive/2021/11/09/xray.html
9,M1.9,2908,1639998720,1640000160,1640001300,https://www.spaceweatherlive.com/en/archive/2021/12/20/xray.html
10,M1.89,2918,1640663400,1640664060,1640664600,https://www.spaceweatherlive.com/en/archive/2021/12/28/xray.html
11,M1.89,2871,1632410580,1632410880,1632411540,https://www.spaceweatherlive.com/en/archive/2021/09/23/xray.html
12,M1.72,2891,1635821820,1635822060,1635822300,https://www.spaceweatherlive.com/en/archive/2021/11/02/xray.html
13,M1.67,2891,1635818580,1635821460,1635821820,https://www.spaceweatherlive.com/en/archive/2021/11/02/xray.html
14,M1.6,2918,1640707140,1640707860,1640708400,https://www.spaceweatherlive.com/en/archive/2021/12/28/xray.html
15,M1.6,2882,1633760340,1633761480,1633762380,https://www.spaceweatherlive.com/en/archive/2021/10/09/xray.html
16,M1.5,2887,1635728220,1635731100,1635732600,https://www.spaceweatherlive.com/en/archive/2021/11/01/xray.html
17,M1.5,2891,1635474120,1635475320,1635475980,https://www.spaceweatherlive.com/en/archive/2021/10/29/xray.html
18,M1.5,2838,1625374800,1625375340,1625375700,https://www.spaceweatherlive.com/en/archive/2021/07/04/xray.html
19,M1.42,2887,1635406200,1635406800,1635407100,https://www.spaceweatherlive.com/en/archive/2021/10/28/xray.html
20,M1.4,2916,1640086260,1640087040,1640087340,https://www.spaceweatherlive.com/en/archive/2021/12/21/xray.html
21,M1.4,2898,1638687480,1638688740,1638689760,https://www.spaceweatherlive.com/en/archive/2021/12/05/xray.html
22,M1.4,2824,1621719000,1621719360,1621719780,https://www.spaceweatherlive.com/en/archive/2021/05/22/xray.html
23,M1.3,2908,1640156040,1640156760,1640157660,https://www.spaceweatherlive.com/en/archive/2021/12/22/xray.html
24,M1.3,-,1635216000,1635216420,1635216840,https://www.spaceweatherlive.com/en/archive/2021/10/26/xray.html
25,M1.29,2911,1639701540,1639702260,1639702560,https://www.spaceweatherlive.com/en/archive/2021/12/17/xray.html
26,M1.2,2824,1621767600,1621768080,1621768440,https://www.spaceweatherlive.com/en/archive/2021/05/23/xray.html
27,M1.1,2916,1640072580,1640073000,1640073420,https://www.spaceweatherlive.com/en/archive/2021/12/21/xray.html
28,M1.1,2824,1621702980,1621703460,1621703760,https://www.spaceweatherlive.com/en/archive/2021/05/22/xray.html
29,M1.1,2816,1618874340,1618875720,1618876740,https://www.spaceweatherlive.com/en/archive/2021/04/19/xray.html
30,M1,2891,1635262920,1635263820,1635264120,https://www.spaceweatherlive.com/en/archive/2021/10/26/xray.html
31,M1,2838,1625331540,1625331780,1625332440,https://www.spaceweatherlive.com/en/archive/2021/07/03/xray.html
32,C9.8,2918,1640933160,1640933760,1640934360,https://www.spaceweatherlive.com/en/archive/2021/12/31/xray.html
33,C9.5,2824,1622240340,1622243580,1622160720,https://www.spaceweatherlive.com/en/archive/2021/05/28/xray.html
34,C9.4,-,1635209280,1635210240,1635210780,https://www.spaceweatherlive.com/en/archive/2021/10/26/xray.html
35,C9,2907,1640195640,1640196480,1640197560,https://www.spaceweatherlive.com/en/archive/2021/12/22/xray.html
36,C8.7,2822,1620498120,1620499500,1620500280,https://www.spaceweatherlive.com/en/archive/2021/05/08/xray.html
37,C8.6,2887,1635313620,1635314880,1635315600,https://www.spaceweatherlive.com/en/archive/2021/10/27/xray.html
38,C8.6,2817,1619121600,1619122260,1619122800,https://www.spaceweatherlive.com/en/archive/2021/04/22/xray.html
39,C8.5,-,1635191160,1635191760,1635192060,https://www.spaceweatherlive.com/en/archive/2021/10/25/xray.html
40,C8.4,2866,1631121060,1631122200,1631123340,https://www.spaceweatherlive.com/en/archive/2021/09/08/xray.html
41,C8.2,2918,1640979120,1640979960,1640980920,https://www.spaceweatherlive.com/en/archive/2021/12/31/xray.html
42,C8.2,2860,1630230840,1630231380,1630231620,https://www.spaceweatherlive.com/en/archive/2021/08/29/xray.html
43,C8.1,2907,1639564260,1639565040,1639565280,https://www.spaceweatherlive.com/en/archive/2021/12/15/xray.html
44,C7.9,2887,1635227760,1635228240,1635228600,https://www.spaceweatherlive.com/en/archive/2021/10/26/xray.html
45,C7.6,2824,1622156040,1622157300,1622157840,https://www.spaceweatherlive.com/en/archive/2021/05/27/xray.html
46,C7.5,2917,1640316300,1640317320,1640317800,https://www.spaceweatherlive.com/en/archive/2021/12/24/xray.html
47,C7.5,2860,1630197240,1630197840,1630198200,https://www.spaceweatherlive.com/en/archive/2021/08/29/xray.html
48,C7.4,2860,1630096320,1630098540,1630100580,https://www.spaceweatherlive.com/en/archive/2021/08/27/xray.html
49,C7.2,2898,1638660060,1638662340,1638576840,https://www.spaceweatherlive.com/en/archive/2021/12/04/xray.html
50,C7.1,2918,1640676540,1640677440,1640678220,https://www.spaceweatherlive.com/en/archive/2021/12/28/xray.html
1,X2.25,2992,1650426060,1650427020,1650427440,https://www.spaceweatherlive.com/en/archive/2022/04/20/xray.html
2,X1.5,3006,1652190600,1652190900,1652191140,https://www.spaceweatherlive.com/en/archive/2022/05/10/xray.html
3,X1.3,2975,1648660860,1648661820,1648662360,https://www.spaceweatherlive.com/en/archive/2022/03/30/xray.html
4,X1.1,-,1651583280,1651584300,1651584660,https://www.spaceweatherlive.com/en/archive/2022/05/03/xray.html
5,X1.1,2994,1651325820,1651326420,1651326720,https://www.spaceweatherlive.com/en/archive/2022/04/30/xray.html
6,X1.1,2994,1650165420,1650166440,1650167460,https://www.spaceweatherlive.com/en/archive/2022/04/17/xray.html
7,X1,3110,1664740380,1664742300,1664742840,https://www.spaceweatherlive.com/en/archive/2022/10/02/xray.html
8,M9.7,2993,1650505620,1650506340,1650506700,https://www.spaceweatherlive.com/en/archive/2022/04/21/xray.html
9,M9.67,2975,1648750620,1648751700,1648752300,https://www.spaceweatherlive.com/en/archive/2022/03/31/xray.html
10,M8.77,3110,1664676480,1664677260,1664677560,https://www.spaceweatherlive.com/en/archive/2022/10/02/xray.html
11,M8.6,3088,1661770080,1661771220,1661771520,https://www.spaceweatherlive.com/en/archive/2022/08/29/xray.html
12,M7.9,3098,1663321440,1663321740,1663322160,https://www.spaceweatherlive.com/en/archive/2022/09/16/xray.html
13,M7.29,2992,1650417600,1650418560,1650419040,https://www.spaceweatherlive.com/en/archive/2022/04/20/xray.html
14,M7.2,3089,1661515680,1661516040,1661516460,https://www.spaceweatherlive.com/en/archive/2022/08/26/xray.html
15,M6.7,3088,1661701680,1661703540,1661705160,https://www.spaceweatherlive.com/en/archive/2022/08/28/xray.html
16,M6.3,3165,1671028260,1671028920,1671029340,https://www.spaceweatherlive.com/en/archive/2022/12/14/xray.html
17,M6.2,3098,1663343340,1663343940,1663344720,https://www.spaceweatherlive.com/en/archive/2022/09/16/xray.html
18,M5.86,3110,1664654280,1664655000,1664655360,https://www.spaceweatherlive.com/en/archive/2022/10/01/xray.html
19,M5.7,3165,1671142800,1671144000,1671145020,https://www.spaceweatherlive.com/en/archive/2022/12/15/xray.html
20,M5.7,3004,1651653900,1651654740,1651655400,https://www.spaceweatherlive.com/en/archive/2022/05/04/xray.html
21,M5.6,3017,1652943600,1652944740,1652945460,https://www.spaceweatherlive.com/en/archive/2022/05/19/xray.html
22,M5.5,2929,1642657260,1642658460,1642659120,https://www.spaceweatherlive.com/en/archive/2022/01/20/xray.html
23,M5.39,3089,1661516640,1661517060,1661517480,https://www.spaceweatherlive.com/en/archive/2022/08/26/xray.html
24,M5.3,-,1651622880,1651623540,1651623900,https://www.spaceweatherlive.com/en/archive/2022/05/04/xray.html
25,M5.2,3141,1667865540,1667779860,1667780160,https://www.spaceweatherlive.com/en/archive/2022/11/07/xray.html
26,M5.08,3078,1660636320,1660636680,1660637100,https://www.spaceweatherlive.com/en/archive/2022/08/16/xray.html
27,M4.88,3088,1661565120,1661568000,1661569500,https://www.spaceweatherlive.com/en/archive/2022/08/27/xray.html
28,M4.8,2994,1651312080,1651312680,1651313160,https://www.spaceweatherlive.com/en/archive/2022/04/30/xray.html
29,M4.7,3088,1661798700,1661799420,1661800080,https://www.spaceweatherlive.com/en/archive/2022/08/29/xray.html
30,M4.7,3088,1661710800,1661711520,1661712600,https://www.spaceweatherlive.com/en/archive/2022/08/28/xray.html
31,M4.5,3165,1671055020,1671055560,1671056220,https://www.spaceweatherlive.com/en/archive/2022/12/14/xray.html
32,M4.4,2992,1650234480,1650234840,1650235200,https://www.spaceweatherlive.com/en/archive/2022/04/17/xray.html
33,M4.3,2975,1648920840,1648921440,1648921860,https://www.spaceweatherlive.com/en/archive/2022/04/02/xray.html
34,M4.2,3110,1664789880,1664791860,1664792820,https://www.spaceweatherlive.com/en/archive/2022/10/03/xray.html
35,M4.1,3165,1671020640,1671021060,1671021480,https://www.spaceweatherlive.com/en/archive/2022/12/14/xray.html
36,M4,-,1671184920,1671185940,1671186840,https://www.spaceweatherlive.com/en/archive/2022/12/16/xray.html
37,M4,2975,1648465080,1648466940,1648467900,https://www.spaceweatherlive.com/en/archive/2022/03/28/xray.html
38,M3.9,3112,1665477360,1665477720,1665477960,https://www.spaceweatherlive.com/en/archive/2022/10/11/xray.html
39,M3.9,2976,1648904160,1648907700,1648910700,https://www.spaceweatherlive.com/en/archive/2022/04/02/xray.html
40,M3.7,3176,1672428360,1672429080,1672429620,https://www.spaceweatherlive.com/en/archive/2022/12/30/xray.html
41,M3.7,2992,1650400740,1650401340,1650401880,https://www.spaceweatherlive.com/en/archive/2022/04/19/xray.html
42,M3.5,3165,1671154200,1671156060,1671157860,https://www.spaceweatherlive.com/en/archive/2022/12/16/xray.html
43,M3.4,3088,1661743440,1661744280,1661744820,https://www.spaceweatherlive.com/en/archive/2022/08/29/xray.html
44,M3.4,3032,1655089080,1655093220,1655097120,https://www.spaceweatherlive.com/en/archive/2022/06/13/xray.html
45,M3.4,2993,1650633360,1650633900,1650634200,https://www.spaceweatherlive.com/en/archive/2022/04/22/xray.html
46,M3.24,3165,1671029640,1671029940,1671030240,https://www.spaceweatherlive.com/en/archive/2022/12/14/xray.html
47,M3,3014,1653032100,1653032700,1653032940,https://www.spaceweatherlive.com/en/archive/2022/05/20/xray.html
48,M2.9,3112,1664554200,1664554920,1664555580,https://www.spaceweatherlive.com/en/archive/2022/09/30/xray.html
49,M2.9,2975,1648867140,1648868160,1648868820,https://www.spaceweatherlive.com/en/archive/2022/04/02/xray.html
50,M2.89,3058,1657834920,1657835280,1657835580,https://www.spaceweatherlive.com/en/archive/2022/07/14/xray.html
1,X5,3536,1704058560,1704059700,1704060480,https://www.spaceweatherlive.com/en/archive/2023/12/31/xray.html
2,X2.87,3514,1702572420,1702573320,1702573920,https://www.spaceweatherlive.com/en/archive/2023/12/14/xray.html
3,X2.2,3229,1676662680,1676664960,1676667000,https://www.spaceweatherlive.com/en/archive/2023/02/17/xray.html
4,X2.07,3234,1677865320,1677865920,1677866340,https://www.spaceweatherlive.com/en/archive/2023/03/03/xray.html
5,X1.9,3184,1673289420,1673290200,1673290620,https://www.spaceweatherlive.com/en/archive/2023/01/09/xray.html
6,X1.63,3386,1691271900,1691274060,1691275440,https://www.spaceweatherlive.com/en/archive/2023/08/05/xray.html
7,X1.51,3386,1691440200,1691441160,1691443080,https://www.spaceweatherlive.com/en/archive/2023/08/07/xray.html
8,X1.22,3182,1672965780,1672966620,1672967220,https://www.spaceweatherlive.com/en/archive/2023/01/06/xray.html
9,X1.2,3256,1680056280,1680057180,1680057600,https://www.spaceweatherlive.com/en/archive/2023/03/29/xray.html
10,X1.11,3341,1687279320,1687280940,1687281960,https://www.spaceweatherlive.com/en/archive/2023/06/20/xray.html
11,X1.1,3217,1676130000,1676130480,1676130840,https://www.spaceweatherlive.com/en/archive/2023/02/11/xray.html
12,X1,3354,1688338440,1688339640,1688342340,https://www.spaceweatherlive.com/en/archive/2023/07/02/xray.html
13,X1,3186,1673390340,1673390820,1673391120,https://www.spaceweatherlive.com/en/archive/2023/01/10/xray.html
14,M9.82,3500,1701200100,1701201000,1701202140,https://www.spaceweatherlive.com/en/archive/2023/11/28/xray.html
15,M9.62,-,1684254660,1684255380,1684255860,https://www.spaceweatherlive.com/en/archive/2023/05/16/xray.html
16,M8.96,3311,1684585500,1684586100,1684586400,https://www.spaceweatherlive.com/en/archive/2023/05/20/xray.html
17,M8.72,3435,1695300120,1695300840,1695301320,https://www.spaceweatherlive.com/en/archive/2023/09/21/xray.html
18,M8.62,3234,1677605700,1677606600,1677606960,https://www.spaceweatherlive.com/en/archive/2023/02/28/xray.html
19,M8.23,3435,1695219060,1695219540,1695219900,https://www.spaceweatherlive.com/en/archive/2023/09/20/xray.html
20,M7.2,3293,1683110160,1683110700,1683110940,https://www.spaceweatherlive.com/en/archive/2023/05/03/xray.html
21,M7.1,3288,1682946120,1682946540,1682946780,https://www.spaceweatherlive.com/en/archive/2023/05/01/xray.html
22,M6.97,3514,1702624980,1702625640,1702626180,https://www.spaceweatherlive.com/en/archive/2023/12/15/xray.html
23,M6.97,3372,1689151740,1689152100,1689152400,https://www.spaceweatherlive.com/en/archive/2023/07/12/xray.html
24,M6.83,3368,1689097860,1689098880,1689099360,https://www.spaceweatherlive.com/en/archive/2023/07/11/xray.html
25,M6.5,3311,1684566960,1684567920,1684568160,https://www.spaceweatherlive.com/en/archive/2023/05/20/xray.html
26,M6.5,3296,1683603720,1683604440,1683605100,https://www.spaceweatherlive.com/en/archive/2023/05/09/xray.html
27,M6.3,3514,1702623780,1702624500,1702624980,https://www.spaceweatherlive.com/en/archive/2023/12/15/xray.html
28,M6.3,3229,1677350400,1677354240,1677356820,https://www.spaceweatherlive.com/en/archive/2023/02/25/xray.html
29,M6.3,3213,1675811100,1675811220,1675811340,https://www.spaceweatherlive.com/en/archive/2023/02/07/xray.html
30,M6.03,3191,1673752080,1673754120,1673755680,https://www.spaceweatherlive.com/en/archive/2023/01/15/xray.html
31,M6,3413,1693728540,1693730160,1693730940,https://www.spaceweatherlive.com/en/archive/2023/09/03/xray.html
32,M5.86,-,1689113040,1689113700,1689114240,https://www.spaceweatherlive.com/en/archive/2023/07/11/xray.html
33,M5.84,3514,1702537860,1702539840,1702540800,https://www.spaceweatherlive.com/en/archive/2023/12/14/xray.html
34,M5.8,3243,1678068480,1678069680,1678070100,https://www.spaceweatherlive.com/en/archive/2023/03/06/xray.html
35,M5.7,3363,1689723420,1689638760,1689639780,https://www.spaceweatherlive.com/en/archive/2023/07/18/xray.html
36,M5.67,3184,1673401740,1673402160,1673402460,https://www.spaceweatherlive.com/en/archive/2023/01/11/xray.html
37,M5.6,3311,1684594440,1684594800,1684595040,https://www.spaceweatherlive.com/en/archive/2023/05/20/xray.html
38,M5.51,3386,1691346000,1691347200,1691348040,https://www.spaceweatherlive.com/en/archive/2023/08/06/xray.html
39,M5.49,3511,1702076160,1702076820,1702077240,https://www.spaceweatherlive.com/en/archive/2023/12/08/xray.html
40,M5.41,3256,1680161040,1680161820,1680162180,https://www.spaceweatherlive.com/en/archive/2023/03/30/xray.html
41,M5.3,3311,1684456860,1684457280,1684457640,https://www.spaceweatherlive.com/en/archive/2023/05/19/xray.html
42,M5.2,3311,1684623120,1684623960,1684624860,https://www.spaceweatherlive.com/en/archive/2023/05/20/xray.html
43,M5.2,3234,1677943140,1677945420,1677947160,https://www.spaceweatherlive.com/en/archive/2023/03/04/xray.html
44,M5.15,3186,1673309340,1673309760,1673310120,https://www.spaceweatherlive.com/en/archive/2023/01/10/xray.html
45,M5.04,3243,1678051740,1678052100,1678052460,https://www.spaceweatherlive.com/en/archive/2023/03/05/xray.html
46,M5,-,1689635820,1689636840,1689637020,https://www.spaceweatherlive.com/en/archive/2023/07/17/xray.html
47,M5,3296,1683664320,1683665520,1683666240,https://www.spaceweatherlive.com/en/archive/2023/05/09/xray.html
48,M5,3234,1677009420,1677010620,1677011400,https://www.spaceweatherlive.com/en/archive/2023/02/21/xray.html
49,M4.9,3340,1687476540,1687477440,1687478220,https://www.spaceweatherlive.com/en/archive/2023/06/22/xray.html
50,M4.8,3190,1673792160,1673793060,1673794260,https://www.spaceweatherlive.com/en/archive/2023/01/15/xray.html
1,X8.79,3664,1715705160,1715705460,1715706120,https://www.spaceweatherlive.com/en/archive/2024/05/14/xray.html
2,X6.3,3590,1708639680,1708641240,1708641780,https://www.spaceweatherlive.com/en/archive/2024/02/22/xray.html
3,X5.89,3664,1715389800,1715390580,1715391540,https://www.spaceweatherlive.com/en/archive/2024/05/11/xray.html
4,X4.52,3663,1714973880,1714977300,1714978020,https://www.spaceweatherlive.com/en/archive/2024/05/06/xray.html
5,X3.98,3664,1715322420,1715324040,1715324760,https://www.spaceweatherlive.com/en/archive/2024/05/10/xray.html
6,X3.48,3664,1715761080,1715762220,1715763120,https://www.spaceweatherlive.com/en/archive/2024/05/15/xray.html
7,X3.38,3575,1707483180,1707484440,1707485520,https://www.spaceweatherlive.com/en/archive/2024/02/09/xray.html
8,X2.9,3697,1716792540,1716793680,1716794700,https://www.spaceweatherlive.com/en/archive/2024/05/27/xray.html
9,X2.9,3685,1715782800,1715783880,1715784660,https://www.spaceweatherlive.com/en/archive/2024/05/15/xray.html
10,X2.5,3576,1708065720,1708066380,1708066680,https://www.spaceweatherlive.com/en/archive/2024/02/16/xray.html
11,X2.2,3664,1715244300,1715245980,1715247360,https://www.spaceweatherlive.com/en/archive/2024/05/09/xray.html
12,X1.9,3590,1708555920,1708556820,1708557240,https://www.spaceweatherlive.com/en/archive/2024/02/21/xray.html
13,X1.72,3664,1715652180,1715652540,1715653140,https://www.spaceweatherlive.com/en/archive/2024/05/14/xray.html
14,X1.7,3590,1708582620,1708583520,1708584000,https://www.spaceweatherlive.com/en/archive/2024/02/22/xray.html
15,X1.6,3663,1714702260,1714702920,1714703220,https://www.spaceweatherlive.com/en/archive/2024/05/03/xray.html
16,X1.55,3697,1718017380,1718017680,1718018280,https://www.spaceweatherlive.com/en/archive/2024/06/10/xray.html
17,X1.5,3664,1715426100,1715427840,1715429100,https://www.spaceweatherlive.com/en/archive/2024/05/11/xray.html
18,X1.45,3697,1716991860,1716993420,1716997140,https://www.spaceweatherlive.com/en/archive/2024/05/29/xray.html
19,X1.43,3697,1717230360,1717231680,1717232280,https://www.spaceweatherlive.com/en/archive/2024/06/01/xray.html
20,X1.32,3663,1714888020,1714888860,1714889220,https://www.spaceweatherlive.com/en/archive/2024/05/05/xray.html
21,X1.2,3664,1715690400,1715691300,1715691900,https://www.spaceweatherlive.com/en/archive/2024/05/14/xray.html
22,X1.2,3663,1714909260,1714910040,1714911360,https://www.spaceweatherlive.com/en/archive/2024/05/05/xray.html
23,X1.1,3697,1717192320,1717192980,1717193340,https://www.spaceweatherlive.com/en/archive/2024/05/31/xray.html
24,X1.1,3664,1715275380,1715276640,1715277660,https://www.spaceweatherlive.com/en/archive/2024/05/09/xray.html
25,X1.1,3615,1711657740,1711659360,1711659660,https://www.spaceweatherlive.com/en/archive/2024/03/28/xray.html
26,X1.1,3614,1711155480,1711157580,1711160520,https://www.spaceweatherlive.com/en/archive/2024/03/23/xray.html
27,X1.03,3697,1717266240,1717266960,1717267800,https://www.spaceweatherlive.com/en/archive/2024/06/01/xray.html
28,X1.02,3664,1715530260,1715531160,1715531880,https://www.spaceweatherlive.com/en/archive/2024/05/12/xray.html
29,X1.02,-,1715202480,1715204400,1715205900,https://www.spaceweatherlive.com/en/archive/2024/05/08/xray.html
30,X1,3664,1715143020,1715144940,1715146380,https://www.spaceweatherlive.com/en/archive/2024/05/08/xray.html
31,X1,3663,1715131980,1715132460,1715132880,https://www.spaceweatherlive.com/en/archive/2024/05/08/xray.html
32,M9.87,3664,1715205900,1715207220,1715208300,https://www.spaceweatherlive.com/en/archive/2024/05/08/xray.html
33,M9.75,3697,1717809780,1717811340,1717813140,https://www.spaceweatherlive.com/en/archive/2024/06/08/xray.html
34,M9.7,3615,1711657740,1711658760,1711659000,https://www.spaceweatherlive.com/en/archive/2024/03/28/xray.html
35,M9.56,3697,1718043060,1718044800,1718047080,https://www.spaceweatherlive.com/en/archive/2024/06/10/xray.html
36,M9.53,3654,1714519380,1714520760,1714521480,https://www.spaceweatherlive.com/en/archive/2024/04/30/xray.html
37,M9.4,3515,1711832460,1711833360,1711833660,https://www.spaceweatherlive.com/en/archive/2024/03/30/xray.html
38,M9.36,3723,1719147060,1719147660,1719148260,https://www.spaceweatherlive.com/en/archive/2024/06/23/xray.html
39,M9.3,3615,1711833660,1711834260,1711834740,https://www.spaceweatherlive.com/en/archive/2024/03/30/xray.html
40,M9.13,3663,1714802520,1714803540,1714804200,https://www.spaceweatherlive.com/en/archive/2024/05/04/xray.html
41,M9.1,3663,1714865280,1714866480,1714866900,https://www.spaceweatherlive.com/en/archive/2024/05/04/xray.html
42,M9.04,3576,1707605760,1707606420,1707606840,https://www.spaceweatherlive.com/en/archive/2024/02/10/xray.html
43,M8.87,3664,1715438760,1715441100,1715442720,https://www.spaceweatherlive.com/en/archive/2024/05/11/xray.html
44,M8.69,3664,1715167560,1715169840,1715170620,https://www.spaceweatherlive.com/en/archive/2024/05/08/xray.html
45,M8.42,3663,1714871700,1714872420,1714873380,https://www.spaceweatherlive.com/en/archive/2024/05/05/xray.html
46,M8.29,3663,1715098860,1715099400,1715099760,https://www.spaceweatherlive.com/en/archive/2024/05/07/xray.html
47,M7.92,3664,1715189520,1715190780,1715191200,https://www.spaceweatherlive.com/en/archive/2024/05/08/xray.html
48,M7.47,3663,1714902780,1714903200,1714904340,https://www.spaceweatherlive.com/en/archive/2024/05/05/xray.html
49,M7.4,3615,1710919380,1710920160,1710920820,https://www.spaceweatherlive.com/en/archive/2024/03/20/xray.html
50,M7.4,3599,1710072000,1710072780,1710073200,https://www.spaceweatherlive.com/en/archive/2024/03/10/xray.html
