TGF Name,Ra,Dec,Start Time Observation,End Time Observation,Trigger Time,reliability,GeoLon,GeoLat,Normalised Duration,source
TGF111126190,27.3667,29.5,1322278286.837509,1322278901.247092,1322278421.67154,1.0,149.867,-6.217,614.4095830917358,fermi_tgf
TGF190304208,5.9333,29.5333,1551671853.024146,1551672467.434774,1551671990.498395,1.0,281.0333,25.65,614.4106278419495,fermi_tgf
TGF220917378,279.25,29.65,1663398261.478727,1663398288.103205,1663398270.470873,1.0,282.7167,11.25,26.624477863311768,fermi_tgf
TGF140910523,294.2167,29.7167,1410345065.806094,1410345680.215837,1410345200.464144,1.0,255.7333,16.9,614.4097430706024,fermi_tgf
TGF140905648,88.7,29.7667,1409923888.023676,1409924502.434224,1409924023.513909,1.0,3.05,11.9,614.4105479717255,fermi_tgf
TGF240422276,176.183,30.0,1713760499.76262,1713761114.172725,1713760638.48474,1.0,98.7667,1.7833,614.4101049900055,fermi_tgf
TGF200613113,5.5667,30.1167,1592008818.225481,1592009432.638241,1592008955.588244,1.0,346.15,9.6833,614.4127600193024,fermi_tgf
TGF130503434,315.0,30.1833,1367569383.114915,1367569882.833669,1367569514.636511,1.0,286.8,10.3333,499.71875405311584,fermi_tgf
TGF140522396,69.1167,30.2167,1400743719.266434,1400744333.676097,1400743854.932405,1.0,116.5,24.4833,614.4096629619598,fermi_tgf
TGF120410553,193.2333,30.4,1334056414.551392,1334057028.961256,1334056551.817435,1.0,27.833,1.4,614.409863948822,fermi_tgf
TGF101118249,30.2333,30.5667,1290056205.138896,1290056811.357294,1290056336.80505,1.0,117.3,0.967,606.2183980941772,fermi_tgf
TGF121114355,300.8167,30.65,1352878092.542955,1352878706.953584,1352878230.593222,1.0,125.517,25.517,614.4106290340424,fermi_tgf
TGF131019440,331.7833,30.7667,1382171468.476313,1382172082.88658,1382171604.846525,1.0,280.8,10.9,614.4102668762207,fermi_tgf
TGF200114189,349.2,30.8667,1578972600.713052,1578973215.123841,1578972735.723263,1.0,124.6,-19.75,614.4107890129089,fermi_tgf
TGF201208914,60.7667,31.0167,1607460841.010866,1607461455.42089,1607460977.557017,1.0,136.7667,-5.55,614.4100241661072,fermi_tgf
TGF151220295,209.883,31.1167,1450591325.102909,1450591939.513537,1450591461.329167,1.0,132.3333,-15.9833,614.4106278419495,fermi_tgf
TGF200214412,102.8,31.1333,1581670220.825739,1581670835.239466,1581670357.004683,1.0,116.35,-1.7833,614.4137270450592,fermi_tgf
TGF201001300,345.7667,31.1333,1601528974.284138,1601529588.696657,1601529113.342808,1.0,90.1167,24.4,614.4125189781189,fermi_tgf
TGF100927333,10.15,31.2833,1285567051.067448,1285567665.479122,1285567189.533927,1.0,106.733,10.933,614.4116740226746,fermi_tgf
TGF150714555,20.6667,31.3833,1436872649.197474,1436873255.415469,1436872780.415511,1.0,93.7667,23.2667,606.21799492836,fermi_tgf
TGF101208234,329.1667,31.4333,1291782883.480163,1291783497.891717,1291783019.786525,1.0,129.283,-9.767,614.4115538597107,fermi_tgf
TGF120611732,172.5333,31.45,1339428730.021852,1339429336.239043,1339428861.287606,1.0,24.583,-0.05,606.2171909809113,fermi_tgf
TGF201029938,146.8667,31.55,1604006891.888617,1604007506.299688,1604007026.130898,1.0,263.4167,7.2667,614.411071062088,fermi_tgf
TGF101012231,285.7167,31.8667,1286854219.18902,1286854833.599809,1286854351.847242,1.0,276.717,18.5,614.4107890129089,fermi_tgf
TGF210717994,247.9667,31.9167,1626558520.283872,1626559134.692489,1626558655.357732,1.0,78.3167,25.3833,614.4086170196533,fermi_tgf
TGF181028174,123.0667,32.2167,1540696091.75773,1540696484.980904,1540696227.76013,1.0,282.0667,5.8667,393.2231740951538,fermi_tgf
TGF220816754,16.7833,32.4833,1660665817.798336,1660666424.01617,1660665949.384305,1.0,284.65,18.9833,606.2178339958191,fermi_tgf
TGF190531540,55.4,32.4833,1559300158.984114,1559300773.397318,1559300297.210884,1.0,94.6833,-4.4,614.4132039546967,fermi_tgf
TGF240307606,162.15,32.95,1709818227.769339,1709818842.180209,1709818362.107617,1.0,24.15,-17.8333,614.4108698368073,fermi_tgf
TGF130323347,289.5833,33.5167,1364023068.824632,1364023683.234939,1364023203.002742,1.0,107.0333,-5.7,614.4103071689606,fermi_tgf
TGF150430466,324.783,33.7,1430384891.132051,1430385505.541271,1430385029.102053,1.0,273.5167,16.8833,614.4092199802399,fermi_tgf
TGF100702649,55.4833,33.8167,1278077505.591998,1278078120.001942,1278077642.250198,1.0,138.75,-3.933,614.409943819046,fermi_tgf
TGF190703571,225.4167,33.8167,1562153973.822758,1562154588.231535,1562154108.560631,1.0,264.05,23.85,614.4087769985199,fermi_tgf
TGF101205250,63.3333,33.8333,1291525040.205534,1291525654.617369,1291525176.144004,1.0,141.867,-11.817,614.4118349552155,fermi_tgf
TGF211029244,208.5,33.8833,1635479316.454683,1635479922.673121,1635479447.528847,1.0,276.5667,25.1667,606.21843791008,fermi_tgf
TGF171024210,147.0,34.0167,1508814036.505428,1508814650.916901,1508814175.691879,1.0,203.6833,24.5333,614.4114730358124,fermi_tgf
TGF140826314,12.6167,34.0333,1409031067.094627,1409031640.544383,1409031160.552016,1.0,115.8167,23.7167,573.4497561454773,fermi_tgf
TGF230420691,95.5,34.15,1682001128.246699,1682001742.656724,1682001266.440921,1.0,121.2167,-5.4,614.4100248813629,fermi_tgf
TGF240425031,209.017,34.15,1713998549.684662,1713999164.094244,1713998686.710633,1.0,119.6833,19.8667,614.409581899643,fermi_tgf
TGF110501663,13.2667,34.25,1304257945.857529,1304258560.26675,1304258078.739408,1.0,151.933,-5.967,614.4092211723328,fermi_tgf
TGF181120086,351.2,34.4333,1542675721.78326,1542676336.194491,1542675855.129589,1.0,127.4167,9.4833,614.411230802536,fermi_tgf
TGF091214495,102.917,34.55,1260787870.099314,1260788484.510425,1260788007.829607,1.0,31.333,25.333,614.4111111164093,fermi_tgf
TGF160607461,198.9833,34.6,1465290102.600221,1465290717.01085,1465290238.154505,1.0,122.0,13.0833,614.4106290340424,fermi_tgf
TGF230910988,66.0167,34.6667,1694382066.608079,1694382681.017058,1694382199.953885,1.0,108.8167,21.5,614.4089789390564,fermi_tgf
TGF230625019,222.35,34.8333,1687645551.296796,1687646165.709838,1687645683.939448,1.0,263.4333,17.2333,614.4130418300629,fermi_tgf
TGF191019200,211.2333,34.9,1571453128.284726,1571453742.695394,1571453267.135029,1.0,278.9333,23.8833,614.4106681346893,fermi_tgf
TGF130518976,240.65,34.95,1368912164.377204,1368912778.78574,1368912297.706917,1.0,221.6167,19.4833,614.4085359573364,fermi_tgf
TGF111024345,245.6833,35.0,1319436868.225801,1319437482.63651,1319437000.179943,1.0,136.333,-8.75,614.4107089042664,fermi_tgf
TGF211004943,8.8,35.1,1633379741.085497,1633380355.497855,1633379873.536035,1.0,168.6333,21.2,614.412358045578,fermi_tgf
TGF140409111,101.1833,35.15,1397003846.304667,1397004460.714611,1397003982.914749,1.0,102.7833,-9.7667,614.4099440574646,fermi_tgf
TGF140826460,286.1833,35.25,1409043574.863437,1409044189.274146,1409043706.657653,1.0,137.5833,16.6,614.4107091426849,fermi_tgf
TGF191122561,32.4167,35.3,1574425563.265054,1574426177.677895,1574425696.93172,1.0,24.1833,-14.1667,614.4128410816193,fermi_tgf
TGF221202773,341.783,35.35,1670002271.038413,1670002885.451335,1670002403.969014,1.0,262.5667,11.9667,614.4129219055176,fermi_tgf
TGF160503887,146.5,35.4833,1462302874.904448,1462303489.31395,1462303009.642482,1.0,94.7,3.7,614.409502029419,fermi_tgf
TGF140929256,193.1833,35.4833,1411963591.124251,1411964205.53488,1411963728.662512,1.0,291.7,21.3667,614.4106290340424,fermi_tgf
TGF140813009,326.4833,35.55,1407881478.185217,1407882084.403132,1407881609.707296,1.0,278.0833,7.25,606.217915058136,fermi_tgf
TGF120902703,149.2667,35.7333,1346597397.732791,1346597930.220911,1346597531.814703,1.0,273.267,9.217,532.4881200790405,fermi_tgf
TGF140422840,203.4667,35.8,1398190019.596812,1398190535.699867,1398190157.582545,1.0,275.4333,8.95,516.1030550003052,fermi_tgf
TGF120430163,153.6,35.8333,1335750764.022951,1335751370.239136,1335750895.768686,1.0,9.817,4.467,606.216185092926,fermi_tgf
TGF130926289,107.6333,36.0333,1380171205.734372,1380171820.144276,1380171344.328591,1.0,265.15,18.8833,614.4099040031433,fermi_tgf
TGF221127794,16.75,36.05,1669572143.515603,1669572684.199655,1669572209.48495,1.0,120.4,-9.1167,540.684051990509,fermi_tgf
TGF151110680,268.8167,36.1,1447168593.193795,1447169207.604745,1447168728.044119,1.0,98.55,6.0667,614.4109499454498,fermi_tgf
TGF110512178,239.6833,36.1333,1305166473.410296,1305167087.819959,1305166609.060255,1.0,110.133,21.967,614.4096629619598,fermi_tgf
TGF220724261,221.7,36.1833,1658635992.709802,1658636205.70583,1658636124.344252,1.0,269.2167,13.0333,212.99602818489075,fermi_tgf
TGF090203356,38.05,36.3333,1233646229.514089,1233646843.924436,1233646364.380266,0.9725,125.8243,-16.6825,614.4103469848633,fermi_tgf
TGF121125826,80.1167,36.3333,1353869215.71684,1353869600.746858,1353869350.966881,1.0,299.283,8.333,385.0300178527832,fermi_tgf
TGF110202888,216.4167,36.3333,1296677776.583076,1296678390.994227,1296677910.889488,1.0,14.45,1.217,614.411150932312,fermi_tgf
TGF220717796,2.64,36.36,1658077483.580464,1658078097.989362,1658077615.790449,1.0,138.75,17.3333,614.4088981151581,fermi_tgf
TGF200927940,265.8333,36.4,1601238658.123603,1601239272.535801,1601238796.142167,1.0,285.7667,13.8,614.4121978282928,fermi_tgf
TGF231020889,302.6,36.45,1697829440.359233,1697830054.770023,1697829575.209598,1.0,67.9667,0.0167,614.4107902050018,fermi_tgf
TGF230913220,40.4167,36.4667,1694574834.043086,1694575448.452869,1694574966.333175,1.0,314.4333,24.1833,614.4097828865051,fermi_tgf
TGF151208533,64.45,36.6333,1449575130.984503,1449575745.395212,1449575266.61877,1.0,133.3333,-14.2167,614.4107089042664,fermi_tgf
TGF120830762,283.25,36.7833,1346343284.759313,1346343899.168734,1346343418.569329,1.0,128.167,6.35,614.409420967102,fermi_tgf
TGF081123874,156.5167,36.8,1227470191.001858,1227470797.217962,1227470322.331582,0.949,129.8442,-15.9326,606.2161040306091,fermi_tgf
TGF161013741,81.9167,36.85,1476373502.841076,1476374117.251866,1476373638.731427,1.0,100.9167,13.3667,614.4107902050018,fermi_tgf
TGF140519764,20.4833,36.9333,1400516314.946115,1400516929.355617,1400516448.244125,1.0,85.7667,12.3167,614.409502029419,fermi_tgf
TGF170911550,94.25,36.9667,1505128221.022166,1505128835.433117,1505128357.840455,1.0,73.3333,21.05,614.4109508991241,fermi_tgf
TGF230815176,87.0833,37.05,1692065473.615202,1692066079.833721,1692065604.705419,1.0,275.6833,13.7833,606.2185189723969,fermi_tgf
TGF151008198,206.4333,37.2833,1444272212.713999,1444272818.932155,1444272343.820107,1.0,282.9333,21.65,606.2181558609009,fermi_tgf
TGF181130423,218.5833,37.3333,1543568787.065962,1543569401.477274,1543568921.836343,1.0,116.2167,-4.7333,614.4113118648529,fermi_tgf
TGF110814918,225.0,37.4,1313352024.114521,1313352589.372087,1313352158.004642,1.0,286.25,12.317,565.2575659751892,fermi_tgf
TGF160502599,143.267,37.4167,1462191585.253653,1462192199.664523,1462191719.639888,1.0,28.7833,-3.85,614.4108698368073,fermi_tgf
TGF130913030,283.8833,37.4833,1379025642.937785,1379026257.347368,1379025781.851898,1.0,356.8,13.2833,614.4095830917358,fermi_tgf
TGF110110709,18.55,37.6333,1294675092.862594,1294675707.274349,1294675230.177078,1.0,33.067,-19.5,614.4117550849915,fermi_tgf
TGF220722953,21.9667,37.7333,1658522978.434043,1658523592.84443,1658523114.932236,1.0,97.15,25.3167,614.4103870391846,fermi_tgf
TGF161021007,106.1667,37.8167,1477001295.626079,1477001910.036868,1477001432.124433,1.0,310.4833,12.5667,614.4107890129089,fermi_tgf
TGF170414005,345.9333,37.8167,1492121059.274635,1492121673.684298,1492121196.028671,1.0,203.2667,-14.65,614.4096629619598,fermi_tgf
TGF150826712,111.617,38.0,1440601368.906359,1440601983.316264,1440601506.252466,1.0,85.1333,17.0667,614.4099049568176,fermi_tgf
TGF190515487,268.0667,38.05,1557913171.42839,1557913785.838133,1557913309.478456,1.0,199.4167,-19.8,614.4097430706024,fermi_tgf
TGF141218514,44.5833,38.15,1418901461.581247,1418902075.992116,1418901599.039604,1.0,156.4333,-6.6333,614.4108688831329,fermi_tgf
TGF091213945,68.5833,38.3833,1260740285.648623,1260740900.059734,1260740423.10694,1.0,126.467,-11.482,614.4111111164093,fermi_tgf
TGF120913078,160.55,38.4333,1347493832.180724,1347494446.590306,1347493964.134705,1.0,279.183,9.967,614.4095821380615,fermi_tgf
TGF140218001,105.2,38.7333,1392677919.391827,1392678533.802013,1392678058.498053,1.0,63.3167,-20.3167,614.4101858139038,fermi_tgf
TGF240529389,194.083,38.7333,1716967094.389558,1716967708.800347,1716967227.079765,1.0,134.8667,-1.9167,614.4107890129089,fermi_tgf
TGF220530248,124.4167,39.0,1653882905.666131,1653883520.075954,1653883038.068068,1.0,103.1833,13.7167,614.4098229408264,fermi_tgf
TGF191023414,173.5333,39.0167,1571817231.894802,1571817813.536949,1571817368.809006,1.0,106.25,2.7,581.6421468257904,fermi_tgf
TGF170621896,199.533,39.0833,1498073249.921769,1498073864.33119,1498073387.923837,1.0,92.5333,-3.0167,614.4094212055206,fermi_tgf
TGF210520716,267.5167,39.3667,1621523309.3367,1621523507.996053,1621523446.250984,1.0,358.25,4.1333,198.659353017807,fermi_tgf
TGF110828435,286.55,39.5,1314519846.087697,1314520460.496958,1314519982.537611,1.0,325.85,21.85,614.4092609882355,fermi_tgf
TGF141115956,270.2167,39.55,1416088420.50181,1416089034.906806,1416088556.902841,1.0,111.3167,-12.0833,614.4049959182739,fermi_tgf
TGF240410833,237.783,39.6667,1712771872.145587,1712772486.556216,1712772010.659903,1.0,33.6667,-17.5667,614.4106290340424,fermi_tgf
TGF120803689,130.8667,39.85,1344004219.658071,1344004834.06705,1344004351.851963,1.0,126.783,18.167,614.4089789390564,fermi_tgf
TGF211011761,278.49,39.85,1633968821.876894,1633969280.638075,1633968957.447472,1.0,287.6333,9.2,458.7611811161041,fermi_tgf
TGF150613479,96.0333,39.9333,1434187662.217189,1434188276.626047,1434187801.115088,1.0,272.5667,11.7167,614.4088578224182,fermi_tgf
TGF170505147,1.3167,40.0167,1493947766.669275,1493948381.078495,1493947903.903212,1.0,25.0833,2.25,614.4092199802399,fermi_tgf
TGF240210490,87.2,40.15,1707561800.466295,1707562414.877164,1707561937.124576,1.0,22.9833,-11.85,614.4108688831329,fermi_tgf
TGF140428536,298.4833,40.4,1398682147.70785,1398682753.925765,1398682279.261874,1.0,11.1833,-5.3167,606.217915058136,fermi_tgf
TGF210920238,46.05,40.4333,1632109244.379352,1632109438.942569,1632109377.085532,1.0,272.25,13.75,194.56321692466736,fermi_tgf
TGF210617554,181.4833,40.45,1623928507.260847,1623929113.481779,1623928639.039533,1.0,78.1833,20.2667,606.2209320068359,fermi_tgf
TGF220513626,105.7333,40.4833,1652446768.980333,1652447375.19857,1652446900.086442,1.0,136.4833,-4.1667,606.2182369232178,fermi_tgf
TGF190221692,141.0667,40.5667,1550763294.270462,1550763908.681332,1550763432.016768,1.0,98.75,-0.45,614.4108700752258,fermi_tgf
TGF230507862,182.417,40.6,1683484760.653433,1683485366.873682,1683484891.776037,1.0,105.35,5.3833,606.2202489376068,fermi_tgf
TGF230621417,112.1,40.6333,1687334266.49715,1687334733.451085,1687334402.291948,1.0,273.45,7.0,466.9539351463318,fermi_tgf
TGF221105370,157.25,40.6833,1667634669.126275,1667635283.537386,1667634802.200508,1.0,113.1333,2.5,614.4111108779907,fermi_tgf
TGF231203326,304.683,40.7167,1701586001.915668,1701586616.329394,1701586138.414505,1.0,114.6,-2.2333,614.4137260913849,fermi_tgf
TGF170704575,311.8667,40.7167,1499168747.573617,1499169361.983441,1499168880.135642,1.0,102.5667,-5.9833,614.4098241329193,fermi_tgf
TGF210806923,57.1833,40.9167,1628280395.255738,1628281009.665924,1628280529.865831,1.0,262.8,17.3167,614.4101860523224,fermi_tgf
TGF160912429,275.65,40.9167,1473668099.01406,1473668713.424326,1473668232.904181,1.0,81.1833,19.1,614.4102659225464,fermi_tgf
TGF160315438,192.7667,40.95,1458034090.117514,1458034704.527861,1458034222.951636,1.0,90.8833,1.2333,614.4103472232819,fermi_tgf
TGF210606264,193.6,40.95,1622953081.908998,1622953696.321517,1622953218.375729,1.0,266.9667,19.1667,614.4125189781189,fermi_tgf
TGF170309108,267.4333,41.0167,1489023160.302959,1489023774.714191,1489023296.593349,1.0,264.5167,15.1167,614.4112319946289,fermi_tgf
TGF131108624,64.55,41.0667,1383918950.841142,1383919565.252092,1383919084.859285,1.0,25.0167,-4.5,614.4109499454498,fermi_tgf
TGF150801647,257.9833,41.0833,1438435806.894524,1438436421.303584,1438435941.440405,1.0,193.8167,13.5,614.4090600013733,fermi_tgf
TGF111112800,20.5833,41.15,1321121375.681394,1321121990.091781,1321121513.42762,1.0,18.017,1.233,614.410386800766,fermi_tgf
TGF130626975,14.3,41.2,1372281724.768567,1372282339.177546,1372281862.370436,1.0,282.1667,20.3,614.4089789390564,fermi_tgf
TGF230808348,97.3167,41.4,1691475645.307803,1691475704.700963,1691475654.01192,1.0,41.1167,-24.9333,59.39316010475159,fermi_tgf
TGF160831142,124.4667,41.4833,1472606554.243107,1472607160.461545,1472606685.765226,1.0,278.6667,19.35,606.21843791008,fermi_tgf
TGF151009861,291.95,41.4833,1444415842.125088,1444416456.534912,1444415976.607199,1.0,86.0167,0.8833,614.4098241329193,fermi_tgf
TGF240422314,107.767,41.5333,1713763767.772213,1713764382.181594,1713763905.838171,1.0,289.0333,9.4333,614.4093809127808,fermi_tgf
TGF110514816,190.7667,41.5667,1305394351.222032,1305394965.631092,1305394490.040028,1.0,148.417,-6.683,614.4090600013733,fermi_tgf
TGF230509380,51.15,41.6167,1683615889.947934,1683616217.634469,1683616025.022519,1.0,275.45,1.4333,327.6865351200104,fermi_tgf
TGF170412293,60.9333,41.7,1491973176.674022,1491973782.891655,1491973308.180007,1.0,140.7667,-2.3833,606.2176330089569,fermi_tgf
TGF180826499,268.0167,41.8667,1535277418.289579,1535278032.70061,1535277550.099848,1.0,255.45,20.1833,614.4110310077667,fermi_tgf
TGF230630357,301.95,41.95,1688106703.273094,1688107317.684929,1688106841.947578,1.0,96.2,15.8333,614.4118349552155,fermi_tgf
TGF220125548,204.4167,42.0667,1643112427.183588,1643113041.595222,1643112562.257971,1.0,102.5,1.7,614.4116339683533,fermi_tgf
TGF120514875,329.6,42.0667,1337021837.688871,1337022452.098976,1337021970.730957,1.0,15.45,-2.9,614.4101049900055,fermi_tgf
TGF110326802,153.2167,42.1667,1301163189.130005,1301163803.540996,1301163322.3323,1.0,33.217,-12.133,614.410991191864,fermi_tgf
TGF120911417,166.0333,42.1833,1347350279.907498,1347350894.317482,1347350418.069653,1.0,143.583,-2.35,614.4099841117859,fermi_tgf
TGF211103240,156.1,42.2833,1635914559.227854,1635915173.638885,1635914697.854219,1.0,124.7833,-6.9667,614.4110310077667,fermi_tgf
TGF200810021,157.6,42.3333,1597012050.942242,1597012237.31335,1597012182.672447,1.0,304.45,2.1167,186.37110805511475,fermi_tgf
TGF121130532,317.35,42.4333,1354275868.554707,1354276474.7723,1354276003.724684,1.0,28.867,-1.233,606.2175929546356,fermi_tgf
TGF110512961,306.35,42.6167,1305234133.467847,1305234747.876826,1305234267.133668,1.0,118.35,-2.967,614.4089789390564,fermi_tgf
TGF210202774,87.4,42.7167,1612287132.474773,1612287746.884677,1612287269.916835,1.0,140.6,-17.2833,614.4099040031433,fermi_tgf
TGF170809381,27.4833,42.7333,1502262408.873582,1502263023.282038,1502262545.179421,1.0,304.3833,16.4167,614.4084560871124,fermi_tgf
TGF230507604,37.7833,43.0667,1683462422.479324,1683463036.891401,1683462561.425985,1.0,226.1167,-6.8,614.4120769500732,fermi_tgf
TGF230704592,331.083,43.3833,1688472608.340628,1688473222.751096,1688472742.678745,1.0,78.0167,18.6167,614.4104681015015,fermi_tgf
TGF210715744,291.85,43.55,1626364137.099029,1626364751.508008,1626364270.428903,1.0,154.8,21.2667,614.4089789390564,fermi_tgf
TGF110625474,24.0667,43.8167,1308993611.20487,1308994225.615458,1308993746.487138,1.0,110.95,14.483,614.4105880260468,fermi_tgf
TGF100724934,357.0667,43.8667,1280003000.918037,1280003615.327619,1280003136.696017,1.0,266.867,15.4,614.4095821380615,fermi_tgf
TGF120628127,30.5,43.8833,1340845212.861769,1340845573.315497,1340845349.567887,1.0,284.6,5.367,360.45372796058655,fermi_tgf
TGF231111430,74.0833,43.9,1699694225.059927,1699694839.471118,1699694362.214282,1.0,80.2833,7.5667,614.4111909866333,fermi_tgf
TGF140531408,7.5333,44.0,1401522289.674528,1401522904.084794,1401522427.004702,1.0,123.9,12.3,614.410266160965,fermi_tgf
