GeoLon,GeoLat,Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,Normalised Duration
27.46,-0.89,69560,1600051363,0.063,0.013,6.300e-2+/-1.300e-2,463.52,10.9,3.30,10.9+/-3.30,200914.02424,0,0.000126
58.22,1.18,69565,1600088023,0.035,0.007,3.500e-2+/-7.000e-3,466.63,16.00,4.00,16.00+/-4.00,200914.1253,0,0.00007
29.61,1.88,69565,1600099591,0.051,0.011,5.100e-2+/-1.100e-2,464,10.00,3.20,10.00+/-3.20,200914.16063,0,0.000102
144.56,-1.71,69570,1600113557,0.117,0.019,1.170e-1+/-1.900e-2,465.16,19.00,4.30,19.00+/-4.30,200914.19591,0,0.000234
17.9,0.46,69594,1600262027,0.135,0.018,1.350e-1+/-1.800e-2,472.14,27.9,5.30,27.9+/-5.30,200916.13134,0,0.00027
29.43,0.98,69594,1600262220,0.183,0.036,1.830e-1+/-3.600e-2,471.1,12.8,3.60,12.8+/-3.60,200916.13170,0,0.000366
12.2,2.06,69599,1600273979,0.051,0.008,5.100e-2+/-8.000e-3,467.41,17.00,4.10,17.00+/-4.10,200916.16325,0,0.000102
154.62,-2.44,69613,1600372732,0.023,0.005,2.300e-2+/-5.000e-3,463.72,10.00,3.20,10.00+/-3.20,200917.19585,0,0.000046
20.5,-0.58,69632,1600472889,0.035,0.007,3.500e-2+/-7.000e-3,457.06,11.00,3.30,11.00+/-3.30,200918.23480,0,0.00007
-61.61,2.39,69642,1600555844,0.028,0.005,2.800e-2+/-5.000e-3,467.61,12.00,3.50,12.00+/-3.50,200919.22504,0,0.000056
-70.16,2.1,69646,1600561724,0.061,0.011,6.100e-2+/-1.100e-2,465.47,16.9,4.10,16.9+/-4.10,200920.00284,0,0.000122
-67.55,2.04,69646,1600561768,0.028,0.007,2.800e-2+/-7.000e-3,465.07,10.00,3.20,10.00+/-3.20,200920.00292,0,0.000056
97.79,-2.1,69646,1600564530,0.128,0.022,1.280e-1+/-2.200e-2,464.7,27.00,5.20,27.00+/-5.20,200920.01153,0,0.000256
103.54,1.93,69651,1600588723,0.738,0.12,7.380e-1+/-1.200e-1,473,19.00,4.30,19.00+/-4.30,200920.07584,0,0.001476
99.14,0.22,69656,1600618767,0.084,0.018,8.400e-2+/-1.800e-2,459.97,13.00,3.60,13.00+/-3.60,200920.16192,0,0.000168
13.41,-2.35,69675,1600749844,0.042,0.009,4.200e-2+/-9.000e-3,458.95,11.00,3.30,11.00+/-3.30,200922.04440,0,0.000084
-69.42,2.35,69685,1600802670,0.205,0.036,2.050e-1+/-3.600e-2,473.06,16.9,4.10,16.9+/-4.10,200922.19243,0,0.00041
91.24,-1.58,69689,1600823426,0.049,0.009,4.900e-2+/-9.000e-3,460.88,15.00,3.90,15.00+/-3.90,200923.01102,0,0.000098
125.72,0.11,69694,1600866171,0.036,0.007,3.600e-2+/-7.000e-3,465.46,15.00,3.90,15.00+/-3.90,200923.13025,0,0.000072
115.66,1.57,69723,1601028632,0.02,0.004,2.000e-2+/-4.000e-3,472.59,10.00,3.20,10.00+/-3.20,200925.10103,0,0.00004
111.88,-2.14,69728,1601052664,0.158,0.024,1.580e-1+/-2.400e-2,461.6,23.00,4.70,23.00+/-4.70,200925.16510,0,0.000316
8.49,-2.42,69732,1601081050,0.181,0.039,1.810e-1+/-3.900e-2,460.12,11.00,3.30,11.00+/-3.30,200926.00441,0,0.000362
22.64,1.46,69742,1601135495,0.386,0.058,3.860e-1+/-5.800e-2,473.08,23.8,4.90,23.8+/-4.90,200926.15513,0,0.000772
28.31,-2.45,69742,1601165708,0.047,0.009,4.700e-2+/-9.000e-3,459.49,14.00,3.70,14.00+/-3.70,200927.0015,0,0.000094
122.8,-2.35,69766,1601305826,0.101,0.02,1.010e-1+/-2.000e-2,466.32,12.00,3.50,12.00+/-3.50,200928.15102,0,0.000202
26.59,-0.83,69771,1601316261,0.062,0.009,6.200e-2+/-9.000e-3,472.21,25.00,5.00,25.00+/-5.00,200928.18042,0,0.000124
21,1.52,69780,1601388444,0.038,0.007,3.800e-2+/-7.000e-3,471.01,15.00,3.90,15.00+/-3.90,200929.14072,0,0.000076
24.03,0.38,69780,1601394519,0.117,0.019,1.170e-1+/-1.900e-2,472.91,20.9,4.60,20.9+/-4.60,200929.15483,0,0.000234
22.6,-0.65,69785,1601400520,0.244,0.027,2.440e-1+/-2.700e-2,473.09,42.00,6.50,42.00+/-6.50,200929.17284,0,0.000488
100.63,-2.04,69800,1601492176,0.082,0.011,8.200e-2+/-1.100e-2,463.55,26.9,5.20,26.9+/-5.20,200930.18561,0,0.000164
-70.12,1.34,69800,1601495338,0.054,0.012,5.400e-2+/-1.200e-2,469.38,11.00,3.30,11.00+/-3.30,200930.19485,0,0.000108
170.1,1.75,69800,1601499359,0.297,0.067,2.970e-1+/-6.700e-2,457.36,9.9,3.20,9.9+/-3.20,200930.20555,0,0.000594
103.17,1.98,69804,1601534376,0.26,0.028,2.600e-1+/-2.800e-2,465.81,44.8,6.70,44.8+/-6.70,201001.0639,0,0.00052
26.46,-0.82,69814,1601569235,0.174,0.023,1.740e-1+/-2.300e-2,472.72,28.9,5.40,28.9+/-5.40,201001.16203,0,0.000348
28.15,-0.9,69814,1601569263,0.092,0.015,9.200e-2+/-1.500e-2,472.8,21.00,4.60,21.00+/-4.60,201001.16210,0,0.000184
112.1,-0.35,69823,1601630899,0.185,0.026,1.850e-1+/-2.600e-2,471.15,26.00,5.10,26.00+/-5.10,201002.09281,0,0.00037
29.3,-0.94,69828,1601653607,0.065,0.011,6.500e-2+/-1.100e-2,472.01,18.00,4.20,18.00+/-4.20,201002.15464,0,0.00013
-78.31,-0.42,69833,1601675899,0.268,0.049,2.680e-1+/-4.900e-2,470.56,15.9,4.00,15.9+/-4.00,201002.21581,0,0.000536
106.82,2.01,69833,1601685022,0.043,0.009,4.300e-2+/-9.000e-3,456.82,12.00,3.50,12.00+/-3.50,201003.00302,0,0.000086
-102.53,-2.48,69833,1601699589,0.302,0.067,3.020e-1+/-6.700e-2,472.43,9.9,3.20,9.9+/-3.20,201003.04330,0,0.000604
69.83,-1.6,69843,1601732587,0.016,0.004,1.600e-2+/-4.000e-3,472.29,10.00,3.20,10.00+/-3.20,201003.1343,0,0.000032
170.99,1.77,69871,1601921002,0.032,0.009,3.200e-2+/-9.000e-3,460.29,5.9,2.40,5.9+/-2.40,201005.18032,2,0.000064
170.99,1.77,69871,1601921002,0.053,0.011,5.300e-2+/-1.100e-2,460.29,11.9,3.50,11.9+/-3.50,201005.18032,3,0.000106
22.28,-0.48,69876,1601942606,0.206,0.046,2.060e-1+/-4.600e-2,468.48,11.8,3.50,11.8+/-3.50,201006.00032,0,0.000412
8.72,1.08,69876,1601954426,0.085,0.018,8.500e-2+/-1.800e-2,463.62,11.00,3.30,11.00+/-3.30,201006.03202,0,0.00017
14.1,-1.3,69886,1601996674,0.022,0.005,2.200e-2+/-5.000e-3,466.02,10.00,3.20,10.00+/-3.20,201006.15043,0,0.000044
175.18,-1.14,69895,1602071649,0.107,0.024,1.070e-1+/-2.400e-2,472.34,9.9,3.20,9.9+/-3.20,201007.11540,0,0.000214
26.74,-1.75,69953,1602418506,0.108,0.015,1.080e-1+/-1.500e-2,458.32,29.9,5.50,29.9+/-5.50,201011.12150,0,0.000216
133.27,2.06,69958,1602438361,0.063,0.011,6.300e-2+/-1.100e-2,470.85,19.00,4.30,19.00+/-4.30,201011.17460,0,0.000126
118.23,2.26,69958,1602444133,0.036,0.007,3.600e-2+/-7.000e-3,469.98,13.00,3.60,13.00+/-3.60,201011.19221,0,0.000072
-132.34,2.01,69981,1602584494,0.069,0.016,6.900e-2+/-1.600e-2,472.66,9.9,3.20,9.9+/-3.20,201013.10213,1,0.000138
30.34,-1.86,69981,1602587215,0.043,0.008,4.300e-2+/-8.000e-3,457,14.00,3.70,14.00+/-3.70,201013.11065,0,0.000086
142.23,-1.51,69995,1602667384,0.066,0.012,6.600e-2+/-1.200e-2,464.49,15.00,3.90,15.00+/-3.90,201014.09230,0,0.000132
115.54,-1.6,69995,1602672961,0.457,0.069,4.570e-1+/-6.900e-2,464.03,22.00,4.70,22.00+/-4.70,201014.10560,0,0.000914
-0.08,-2.48,70001,1602689097,0.308,0.061,3.080e-1+/-6.100e-2,458.32,13.00,3.60,13.00+/-3.60,201014.15245,0,0.000616
-109.36,2.4,70010,1602759548,0.063,0.015,6.300e-2+/-1.500e-2,471.62,10.00,3.20,10.00+/-3.20,201015.10590,0,0.000126
117.53,-1.54,70024,1602841640,0.159,0.022,1.590e-1+/-2.200e-2,460.29,26.00,5.10,26.00+/-5.10,201016.09472,0,0.000318
12.32,0.14,70044,1602960341,0.271,0.049,2.710e-1+/-4.900e-2,462.68,16.9,4.10,16.9+/-4.10,201017.18454,0,0.000542
22.27,1.58,70044,1602966531,0.046,0.009,4.600e-2+/-9.000e-3,467.5,12.00,3.50,12.00+/-3.50,201017.20285,0,0.000092
-144.95,2.27,70053,1603011918,0.12,0.027,1.200e-1+/-2.700e-2,469.72,14.8,3.90,14.8+/-3.90,201018.09051,0,0.00024
102.23,-0.15,70067,1603106399,0.023,0.004,2.300e-2+/-4.000e-3,458.84,13.00,3.60,13.00+/-3.60,201019.11195,0,0.000046
109.25,-0.92,70081,1603184816,0.035,0.007,3.500e-2+/-7.000e-3,456.94,13.00,3.60,13.00+/-3.60,201020.09065,0,0.00007
103.62,2.44,70087,1603214836,0.672,0.116,6.720e-1+/-1.160e-1,469.44,19.6,4.50,19.6+/-4.50,201020.17271,0,0.001344
134.5,-0.87,70106,1603347861,0.113,0.013,1.130e-1+/-1.300e-2,457.27,33.8,5.80,33.8+/-5.80,201022.0624,0,0.000226
-64.73,0.97,70130,1603489079,0.093,0.012,9.300e-2+/-1.200e-2,456.68,30.9,5.60,30.9+/-5.60,201023.21375,0,0.000186
-1.88,-2.24,70135,1603526269,0.44,0.086,4.400e-1+/-8.600e-2,471.63,13.00,3.60,13.00+/-3.60,201024.07574,1,0.00088
151.98,1.15,70140,1603552931,0.107,0.024,1.070e-1+/-2.400e-2,468.29,9.9,3.20,9.9+/-3.20,201024.1522,0,0.000214
118.87,-0.5,70149,1603606588,0.049,0.009,4.900e-2+/-9.000e-3,460.48,12.00,3.50,12.00+/-3.50,201025.06162,0,0.000098
106.05,1.07,70158,1603648529,0.154,0.024,1.540e-1+/-2.400e-2,466.26,26.8,5.20,26.8+/-5.20,201025.17552,0,0.000308
28.74,2.08,70158,1603659282,0.045,0.009,4.500e-2+/-9.000e-3,461.64,10.00,3.20,10.00+/-3.20,201025.20544,0,0.00009
-65.14,1.85,70158,1603663737,0.349,0.085,3.490e-1+/-8.500e-2,456.74,12.7,3.60,12.7+/-3.60,201025.22085,0,0.000698
-77.02,-0.68,70173,1603735815,0.035,0.007,3.500e-2+/-7.000e-3,464.14,13.00,3.60,13.00+/-3.60,201026.18101,0,0.00007
21.47,0.57,70173,1603755527,0.116,0.015,1.160e-1+/-1.500e-2,465.24,29.00,5.40,29.00+/-5.40,201026.23384,0,0.000232
-69.87,1.39,70178,1603772067,0.03,0.007,3.000e-2+/-7.000e-3,461.95,12.00,3.50,12.00+/-3.50,201027.0414,0,0.00006
109.11,-2.03,70187,1603835292,0.026,0.005,2.600e-2+/-5.000e-3,471.68,11.00,3.30,11.00+/-3.30,201027.21481,0,0.000052
119.61,1.49,70197,1603895695,0.071,0.015,7.100e-2+/-1.500e-2,459,12.00,3.50,12.00+/-3.50,201028.14345,0,0.000142
11.47,1.98,70197,1603899913,0.061,0.011,6.100e-2+/-1.100e-2,459.03,16.00,4.00,16.00+/-4.00,201028.1545,0,0.000122
10.43,1.93,70201,1603917961,0.043,0.009,4.300e-2+/-9.000e-3,457.5,12.00,3.50,12.00+/-3.50,201028.20460,0,0.000086
119.54,-2.48,70201,1603925810,0.05,0.008,5.000e-2+/-8.000e-3,472.76,20.00,4.50,20.00+/-4.50,201028.22565,0,0.0001
101.85,2.37,70211,1603967676,0.167,0.03,1.670e-1+/-3.000e-2,458.33,16.8,4.10,16.8+/-4.10,201029.10343,0,0.000334
108.01,-1,70221,1604028007,0.086,0.012,8.600e-2+/-1.200e-2,471.42,26.00,5.10,26.00+/-5.10,201030.03200,0,0.000172
-70.22,0.39,70221,1604031045,0.092,0.012,9.200e-2+/-1.200e-2,459.36,28.8,5.40,28.8+/-5.40,201030.04104,2,0.000184
-70.22,0.39,70221,1604031045,0.042,0.011,4.200e-2+/-1.100e-2,459.36,8.00,2.80,8.00+/-2.80,201030.04104,3,0.000084
97.16,0.42,70226,1604076006,0.04,0.009,4.000e-2+/-9.000e-3,458.52,10.00,3.20,10.00+/-3.20,201030.16400,0,0.00008
115.77,-0.44,70226,1604076317,0.27,0.05,2.700e-1+/-5.000e-2,460.68,15.00,3.90,15.00+/-3.90,201030.16451,0,0.00054
137.86,-2.14,70230,1604082709,0.039,0.007,3.900e-2+/-7.000e-3,467.27,15.00,3.90,15.00+/-3.90,201030.18314,0,0.000078
-67.03,2.46,70230,1604097353,0.018,0.004,1.800e-2+/-4.000e-3,458.22,10.00,3.20,10.00+/-3.20,201030.22355,0,0.000036
-57.45,2.36,70230,1604097513,0.07,0.015,7.000e-2+/-1.500e-2,457.46,11.00,3.30,11.00+/-3.30,201030.22383,0,0.00014
101.07,-0.24,70235,1604118234,0.03,0.007,3.000e-2+/-7.000e-3,471.21,12.00,3.50,12.00+/-3.50,201031.04235,0,0.00006
100.76,2.35,70240,1604136298,0.036,0.008,3.600e-2+/-8.000e-3,461.9,10.00,3.20,10.00+/-3.20,201031.09245,0,0.000072
-64.66,2.44,70244,1604181712,0.024,0.005,2.400e-2+/-5.000e-3,459.45,10.00,3.20,10.00+/-3.20,201031.22015,0,0.000048
127.23,2.02,70254,1604227082,0.034,0.007,3.400e-2+/-7.000e-3,457.91,15.00,3.90,15.00+/-3.90,201101.10380,0,0.000068
129.03,1.97,70254,1604227112,0.03,0.007,3.000e-2+/-7.000e-3,457.77,12.00,3.50,12.00+/-3.50,201101.10383,0,0.00006
42.32,1.69,70259,1604249752,0.092,0.016,9.200e-2+/-1.600e-2,457.39,15.00,3.90,15.00+/-3.90,201101.16555,0,0.000184
116.8,-2.2,70259,1604257018,0.208,0.053,2.080e-1+/-5.300e-2,463.17,15.7,4.00,15.7+/-4.00,201101.18565,2,0.000416
116.8,-2.2,70259,1604257018,0.084,0.023,8.400e-2+/-2.300e-2,463.17,7.00,2.60,7.00+/-2.60,201101.18565,3,0.000168
156.67,-2,70269,1604329959,0.03,0.007,3.000e-2+/-7.000e-3,460.3,12.00,3.50,12.00+/-3.50,201102.15123,0,0.00006
138.21,-2.14,70269,1604335673,0.069,0.012,6.900e-2+/-1.200e-2,460.9,17.9,4.20,17.9+/-4.20,201102.16475,0,0.000138
136.83,-2.33,70273,1604347695,0.047,0.011,4.700e-2+/-1.100e-2,467.41,10.00,3.20,10.00+/-3.20,201102.20081,0,0.000094
1.36,2.29,70283,1604411683,0.066,0.016,6.600e-2+/-1.600e-2,469.21,9.00,3.00,9.00+/-3.00,201103.13544,2,0.000132
1.36,2.29,70283,1604411683,0.034,0.007,3.400e-2+/-7.000e-3,469.21,12.9,3.60,12.9+/-3.60,201103.13544,3,0.000068
20,2.28,70283,1604418018,0.073,0.011,7.300e-2+/-1.100e-2,463.22,26.00,5.10,26.00+/-5.10,201103.15401,0,0.000146
144.18,-2.2,70287,1604432136,0.236,0.05,2.360e-1+/-5.000e-2,466.38,11.00,3.30,11.00+/-3.30,201103.19353,0,0.000472
-64.29,2.44,70287,1604434676,0.023,0.005,2.300e-2+/-5.000e-3,465.5,11.00,3.30,11.00+/-3.30,201103.20175,0,0.000046
13.94,-0.16,70302,1604520302,0.476,0.077,4.760e-1+/-7.700e-2,457.51,19.00,4.40,19.00+/-4.40,201104.20050,0,0.000952
103.93,-1.86,70312,1604594080,0.03,0.007,3.000e-2+/-7.000e-3,456.66,10.00,3.20,10.00+/-3.20,201105.16344,0,0.00006
6.85,2.37,70326,1604664729,0.111,0.026,1.110e-1+/-2.600e-2,472.37,9.9,3.20,9.9+/-3.20,201106.12120,0,0.000222
101.61,2.46,70336,1604732564,0.24,0.046,2.400e-1+/-4.600e-2,471.65,14.6,3.90,14.6+/-3.90,201107.07024,0,0.00048
100.66,-1.75,70341,1604762662,0.371,0.069,3.710e-1+/-6.900e-2,457.82,14.9,3.90,14.9+/-3.90,201107.15242,0,0.000742
114.66,-2.47,70341,1604768917,0.036,0.008,3.600e-2+/-8.000e-3,456.85,11.00,3.30,11.00+/-3.30,201107.17083,0,0.000072
117.73,-2.48,70341,1604768968,0.031,0.007,3.100e-2+/-7.000e-3,456.93,10.00,3.20,10.00+/-3.20,201107.1709,0,0.000062
102.07,-2.46,70345,1604774729,0.069,0.012,6.900e-2+/-1.200e-2,457.23,18.00,4.20,18.00+/-4.20,201107.18452,0,0.000138
23.28,2.48,70355,1604833638,0.166,0.032,1.660e-1+/-3.200e-2,472.52,13.9,3.70,13.9+/-3.70,201108.1107,0,0.000332
21.96,2.25,70355,1604839639,0.047,0.008,4.700e-2+/-8.000e-3,471.78,15.00,3.90,15.00+/-3.90,201108.12471,0,0.000094
22.02,-0.52,70355,1604857710,0.093,0.02,9.300e-2+/-2.000e-2,463.38,15.8,4.00,15.8+/-4.00,201108.17483,0,0.000186
21.35,-2.48,70359,1604875765,0.042,0.008,4.200e-2+/-8.000e-3,456.82,15.00,3.90,15.00+/-3.90,201108.22492,0,0.000084
105.9,-2.41,70369,1604937407,0.19,0.045,1.900e-1+/-4.500e-2,457.38,10.4,3.30,10.4+/-3.30,201109.15564,2,0.00038
105.9,-2.41,70369,1604937407,0.066,0.024,6.600e-2+/-2.400e-2,457.38,14.5,4.00,14.5+/-4.00,201109.15564,3,0.000132
141.58,-2.26,70384,1605022320,0.039,0.009,3.900e-2+/-9.000e-3,456.78,9.00,3.00,9.00+/-3.00,201110.15320,0,0.000078
-142.7,2.19,70388,1605047677,0.09,0.019,9.000e-2+/-1.900e-2,472.46,11.9,3.50,11.9+/-3.50,201110.2234,0,0.00018
117.29,0.63,70393,1605082141,0.243,0.053,2.430e-1+/-5.300e-2,471.38,10.8,3.30,10.8+/-3.30,201111.08090,2,0.000486
117.29,0.63,70393,1605082141,0.067,0.011,6.700e-2+/-1.100e-2,471.38,24.8,5.00,24.8+/-5.00,201111.08090,3,0.000134
135.39,0.2,70402,1605124600,0.177,0.02,1.770e-1+/-2.000e-2,458.7,38.9,6.20,38.9+/-6.20,201111.19564,0,0.000354
10.27,-0.04,70407,1605152620,0.047,0.009,4.700e-2+/-9.000e-3,457.85,13.9,3.70,13.9+/-3.70,201112.03434,0,0.000094
-70.22,0.67,70412,1605175364,0.032,0.007,3.200e-2+/-7.000e-3,458.92,10.00,3.20,10.00+/-3.20,201112.10024,0,0.000064
-66.45,2.46,70412,1605193494,0.159,0.019,1.590e-1+/-1.900e-2,468.94,39.9,6.30,39.9+/-6.30,201112.1504,0,0.000318
-66.38,1.3,70417,1605205542,0.179,0.031,1.790e-1+/-3.100e-2,472.51,16.9,4.10,16.9+/-4.10,201112.18254,0,0.000358
-71.36,0.48,70417,1605211482,0.036,0.008,3.600e-2+/-8.000e-3,472.42,10.00,3.20,10.00+/-3.20,201112.20044,0,0.000072
23.04,0.55,70422,1605237151,0.047,0.008,4.700e-2+/-8.000e-3,457.64,16.00,4.00,16.00+/-4.00,201113.03123,0,0.000094
118.11,-2.26,70427,1605280902,0.023,0.005,2.300e-2+/-5.000e-3,459.98,11.00,3.30,11.00+/-3.30,201113.15214,0,0.000046
110.91,-1.83,70427,1605286804,0.042,0.007,4.200e-2+/-7.000e-3,458.23,18.00,4.20,18.00+/-4.20,201113.17000,0,0.000084
105.68,1.14,70436,1605334895,0.116,0.023,1.160e-1+/-2.300e-2,471.78,14.00,3.70,14.00+/-3.70,201114.06213,0,0.000232
121.4,-0.65,70436,1605341182,0.034,0.007,3.400e-2+/-7.000e-3,472.42,15.00,3.90,15.00+/-3.90,201114.08062,0,0.000068
122.01,-1.64,70455,1605431532,0.062,0.011,6.200e-2+/-1.100e-2,472,18.00,4.20,18.00+/-4.20,201115.09121,0,0.000124
136.16,-2.07,70455,1605431769,0.161,0.027,1.610e-1+/-2.700e-2,470.86,18.8,4.30,18.8+/-4.30,201115.09160,1,0.000322
98.14,-2.29,70455,1605443178,0.337,0.066,3.370e-1+/-6.600e-2,470.01,13.00,3.60,13.00+/-3.60,201115.12261,0,0.000674
102.72,-2.36,70455,1605443255,0.086,0.012,8.600e-2+/-1.200e-2,469.47,25.00,5.00,25.00+/-5.00,201115.12273,0,0.000172
18.04,1.35,70465,1605496040,0.034,0.007,3.400e-2+/-7.000e-3,456.38,13.00,3.60,13.00+/-3.60,201116.03072,0,0.000068
138.63,-2.47,70470,1605522149,0.04,0.008,4.000e-2+/-8.000e-3,469.63,11.00,3.30,11.00+/-3.30,201116.10222,0,0.00008
27.17,-0.38,70479,1605568464,0.139,0.031,1.390e-1+/-3.100e-2,459.32,9.9,3.20,9.9+/-3.20,201116.23142,0,0.000278
123.37,2.48,70488,1605654386,0.132,0.023,1.320e-1+/-2.300e-2,458.01,18.9,4.30,18.9+/-4.30,201117.2306,0,0.000264
15.84,-2.06,70498,1605712814,0.13,0.013,1.300e-1+/-1.300e-2,472.58,43.00,6.50,43.00+/-6.50,201118.15201,0,0.00026
13.22,-1.89,70503,1605730839,0.081,0.012,8.100e-2+/-1.200e-2,468.6,20.00,4.50,20.00+/-4.50,201118.20203,0,0.000162
116.2,-1.42,70508,1605768695,0.063,0.011,6.300e-2+/-1.100e-2,470.54,16.00,4.00,16.00+/-4.00,201119.06513,0,0.000126
21.12,-1.45,70513,1605791194,0.081,0.013,8.100e-2+/-1.300e-2,470.25,19.00,4.30,19.00+/-4.30,201119.13063,0,0.000162
22.11,-2.2,70513,1605797234,0.051,0.008,5.100e-2+/-8.000e-3,472.22,18.00,4.20,18.00+/-4.20,201119.14471,0,0.000102
22.11,2.2,70522,1605839393,0.227,0.038,2.270e-1+/-3.800e-2,457.21,18.00,4.20,18.00+/-4.20,201120.02295,0,0.000454
-78.04,-0.81,70522,1605843741,0.177,0.035,1.770e-1+/-3.500e-2,467.21,12.9,3.60,12.9+/-3.60,201120.0342,0,0.000354
-76.34,-0.73,70522,1605843769,0.069,0.009,6.900e-2+/-9.000e-3,466.97,25.9,5.10,25.9+/-5.10,201120.03424,0,0.000138
103.6,-0.9,70522,1605852798,0.049,0.008,4.900e-2+/-8.000e-3,467.16,15.9,4.00,15.9+/-4.00,201120.06131,0,0.000098
101.34,-1.74,70522,1605858783,0.051,0.011,5.100e-2+/-1.100e-2,469.9,11.00,3.30,11.00+/-3.30,201120.0753,0,0.000102
106.8,-2.41,70527,1605864898,0.5,0.09,5.000e-1+/-9.000e-2,472.29,16.9,4.10,16.9+/-4.10,201120.09345,0,0.001
130.35,1.02,70527,1605889385,0.027,0.005,2.700e-2+/-5.000e-3,462.25,12.00,3.50,12.00+/-3.50,201120.16230,0,0.000054
102.75,0.86,70531,1605894946,0.03,0.005,3.000e-2+/-5.000e-3,462.92,13.00,3.60,13.00+/-3.60,201120.17554,0,0.00006
87.51,1.23,70531,1605900713,0.031,0.007,3.100e-2+/-7.000e-3,461.77,11.00,3.30,11.00+/-3.30,201120.1931,0,0.000062
121.39,2.48,70531,1605907300,0.034,0.008,3.400e-2+/-8.000e-3,456.44,10.00,3.20,10.00+/-3.20,201120.21214,0,0.000068
25.49,2.27,70536,1605923765,0.22,0.096,2.200e-1+/-9.600e-2,458.08,14.9,4.00,14.9+/-4.00,201121.01560,0,0.00044
11.3,-2.43,70546,1605977727,0.12,0.015,1.200e-1+/-1.500e-2,472.4,34.00,5.80,34.00+/-5.80,201121.16552,0,0.00024
14.14,-2.39,70546,1605977775,0.036,0.007,3.600e-2+/-7.000e-3,472.48,15.00,3.90,15.00+/-3.90,201121.16561,0,0.000072
7.73,0.19,70551,1606037891,0.103,0.018,1.030e-1+/-1.800e-2,459.21,20.9,4.60,20.9+/-4.60,201122.09381,0,0.000206
125.16,2.47,70560,1606075993,0.057,0.012,5.700e-2+/-1.200e-2,458,10.00,3.20,10.00+/-3.20,201122.20131,0,0.000114
15.01,1.85,70565,1606110284,0.031,0.007,3.100e-2+/-7.000e-3,456.43,11.00,3.30,11.00+/-3.30,201123.05444,0,0.000062
101.42,2.47,70574,1606165933,0.019,0.004,1.900e-2+/-4.000e-3,459.56,10.00,3.20,10.00+/-3.20,201123.21121,0,0.000038
97.11,2.22,70574,1606171883,0.053,0.008,5.300e-2+/-8.000e-3,457.66,19.00,4.30,19.00+/-4.30,201123.22512,0,0.000106
27.26,-2.3,70584,1606218890,0.175,0.035,1.750e-1+/-3.500e-2,464.35,13.00,3.60,13.00+/-3.60,201124.11545,0,0.00035
96.52,-1.53,70584,1606220050,0.092,0.019,9.200e-2+/-1.900e-2,472.17,12.00,3.50,12.00+/-3.50,201124.12141,0,0.000184
137.06,1.28,70584,1606226754,0.039,0.008,3.900e-2+/-8.000e-3,469.45,11.00,3.30,11.00+/-3.30,201124.14055,0,0.000078
28.67,-1.38,70600,1606321295,0.061,0.012,6.100e-2+/-1.200e-2,471.33,14.00,3.70,14.00+/-3.70,201125.16213,0,0.000122
17.32,-2.46,70613,1606393373,0.04,0.009,4.000e-2+/-9.000e-3,462.01,11.00,3.30,11.00+/-3.30,201126.12225,0,0.00008
25.37,-1.51,70613,1606405552,0.049,0.009,4.900e-2+/-9.000e-3,469.62,14.00,3.70,14.00+/-3.70,201126.15455,0,0.000098
113.97,0.26,70627,1606479304,0.026,0.005,2.600e-2+/-5.000e-3,471.96,10.00,3.20,10.00+/-3.20,201127.12150,0,0.000052
21.59,-1.65,70627,1606489801,0.48,0.08,4.800e-1+/-8.000e-2,467.26,18.00,4.20,18.00+/-4.20,201127.15100,0,0.00096
22.26,-1.63,70627,1606489812,0.223,0.035,2.230e-1+/-3.500e-2,467.36,21.7,4.70,21.7+/-4.70,201127.15101,0,0.000446
41.61,2.08,70632,1606508207,0.038,0.009,3.800e-2+/-9.000e-3,471.56,10.9,3.30,10.9+/-3.30,201127.20164,0,0.000076
22.49,2.2,70632,1606513909,0.042,0.008,4.200e-2+/-8.000e-3,471.28,13.00,3.60,13.00+/-3.60,201127.21514,0,0.000084
16.09,-2.38,70642,1606567999,0.366,0.067,3.660e-1+/-6.700e-2,460.99,14.9,3.90,14.9+/-3.90,201128.12531,0,0.000732
116.39,-0.74,70656,1606641944,0.37,0.059,3.700e-1+/-5.900e-2,466.79,19.00,4.30,19.00+/-4.30,201129.09254,0,0.00074
175.24,2.46,70656,1606654977,0.084,0.018,8.400e-2+/-1.800e-2,470.5,11.00,3.30,11.00+/-3.30,201129.13025,0,0.000168
-172.67,2.33,70656,1606655179,0.086,0.019,8.600e-2+/-1.900e-2,469.18,10.00,3.20,10.00+/-3.20,201129.13061,0,0.000172
31.42,-2.09,70670,1606736879,0.107,0.019,1.070e-1+/-1.900e-2,459.3,19.9,4.50,19.9+/-4.50,201130.11475,0,0.000214
14.25,-1.01,70670,1606748636,0.275,0.066,2.750e-1+/-6.600e-2,463.17,20.6,4.60,20.6+/-4.60,201130.15035,0,0.00055
-74.65,2.48,70680,1606795329,0.018,0.004,1.800e-2+/-4.000e-3,472.28,10.00,3.20,10.00+/-3.20,201201.04020,0,0.000036
9.46,-2.04,70685,1606826845,0.084,0.019,8.400e-2+/-1.900e-2,457.88,9.9,3.20,9.9+/-3.20,201201.12472,0,0.000168
